"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"30/07/2020 01:00:00 - 30/07/2020 02:00:00","BZN|DK1","Without Sequence","1.45","",""
"30/07/2020 02:00:00 - 30/07/2020 03:00:00","BZN|DK1","Without Sequence","1.35","",""
"30/07/2020 03:00:00 - 30/07/2020 04:00:00","BZN|DK1","Without Sequence","0.93","",""
"30/07/2020 04:00:00 - 30/07/2020 05:00:00","BZN|DK1","Without Sequence","0.79","",""
"30/07/2020 05:00:00 - 30/07/2020 06:00:00","BZN|DK1","Without Sequence","1.43","",""
"30/07/2020 06:00:00 - 30/07/2020 07:00:00","BZN|DK1","Without Sequence","1.57","",""
"30/07/2020 07:00:00 - 30/07/2020 08:00:00","BZN|DK1","Without Sequence","2.00","",""
"30/07/2020 08:00:00 - 30/07/2020 09:00:00","BZN|DK1","Without Sequence","2.17","",""
"30/07/2020 09:00:00 - 30/07/2020 10:00:00","BZN|DK1","Without Sequence","1.79","",""
"30/07/2020 10:00:00 - 30/07/2020 11:00:00","BZN|DK1","Without Sequence","1.78","",""
"30/07/2020 11:00:00 - 30/07/2020 12:00:00","BZN|DK1","Without Sequence","1.70","",""
"30/07/2020 12:00:00 - 30/07/2020 13:00:00","BZN|DK1","Without Sequence","1.51","",""
"30/07/2020 13:00:00 - 30/07/2020 14:00:00","BZN|DK1","Without Sequence","1.50","",""
"30/07/2020 14:00:00 - 30/07/2020 15:00:00","BZN|DK1","Without Sequence","1.45","",""
"30/07/2020 15:00:00 - 30/07/2020 16:00:00","BZN|DK1","Without Sequence","1.42","",""
"30/07/2020 16:00:00 - 30/07/2020 17:00:00","BZN|DK1","Without Sequence","1.43","",""
"30/07/2020 17:00:00 - 30/07/2020 18:00:00","BZN|DK1","Without Sequence","1.68","",""
"30/07/2020 18:00:00 - 30/07/2020 19:00:00","BZN|DK1","Without Sequence","44.19","",""
"30/07/2020 19:00:00 - 30/07/2020 20:00:00","BZN|DK1","Without Sequence","50.50","",""
"30/07/2020 20:00:00 - 30/07/2020 21:00:00","BZN|DK1","Without Sequence","52.44","",""
"30/07/2020 21:00:00 - 30/07/2020 22:00:00","BZN|DK1","Without Sequence","46.08","",""
"30/07/2020 22:00:00 - 30/07/2020 23:00:00","BZN|DK1","Without Sequence","44.54","",""
"30/07/2020 23:00:00 - 31/07/2020 00:00:00","BZN|DK1","Without Sequence","34.41","",""
"31/07/2020 00:00:00 - 31/07/2020 01:00:00","BZN|DK1","Without Sequence","38.17","",""
"31/07/2020 01:00:00 - 31/07/2020 02:00:00","BZN|DK1","Without Sequence","33.90","",""
"31/07/2020 02:00:00 - 31/07/2020 03:00:00","BZN|DK1","Without Sequence","28.54","",""
"31/07/2020 03:00:00 - 31/07/2020 04:00:00","BZN|DK1","Without Sequence","20.62","",""
"31/07/2020 04:00:00 - 31/07/2020 05:00:00","BZN|DK1","Without Sequence","18.83","",""
"31/07/2020 05:00:00 - 31/07/2020 06:00:00","BZN|DK1","Without Sequence","18.98","",""
"31/07/2020 06:00:00 - 31/07/2020 07:00:00","BZN|DK1","Without Sequence","40.56","",""
"31/07/2020 07:00:00 - 31/07/2020 08:00:00","BZN|DK1","Without Sequence","43.69","",""
"31/07/2020 08:00:00 - 31/07/2020 09:00:00","BZN|DK1","Without Sequence","44.91","",""
"31/07/2020 09:00:00 - 31/07/2020 10:00:00","BZN|DK1","Without Sequence","41.65","",""
"31/07/2020 10:00:00 - 31/07/2020 11:00:00","BZN|DK1","Without Sequence","38.25","",""
"31/07/2020 11:00:00 - 31/07/2020 12:00:00","BZN|DK1","Without Sequence","32.70","",""
"31/07/2020 12:00:00 - 31/07/2020 13:00:00","BZN|DK1","Without Sequence","30.49","",""
"31/07/2020 13:00:00 - 31/07/2020 14:00:00","BZN|DK1","Without Sequence","29.49","",""
"31/07/2020 14:00:00 - 31/07/2020 15:00:00","BZN|DK1","Without Sequence","30.09","",""
"31/07/2020 15:00:00 - 31/07/2020 16:00:00","BZN|DK1","Without Sequence","31.95","",""
"31/07/2020 16:00:00 - 31/07/2020 17:00:00","BZN|DK1","Without Sequence","33.49","",""
"31/07/2020 17:00:00 - 31/07/2020 18:00:00","BZN|DK1","Without Sequence","42.66","",""
"31/07/2020 18:00:00 - 31/07/2020 19:00:00","BZN|DK1","Without Sequence","49.08","",""
"31/07/2020 19:00:00 - 31/07/2020 20:00:00","BZN|DK1","Without Sequence","54.40","",""
"31/07/2020 20:00:00 - 31/07/2020 21:00:00","BZN|DK1","Without Sequence","49.12","",""
"31/07/2020 21:00:00 - 31/07/2020 22:00:00","BZN|DK1","Without Sequence","46.15","",""
"31/07/2020 22:00:00 - 31/07/2020 23:00:00","BZN|DK1","Without Sequence","44.97","",""
"31/07/2020 23:00:00 - 01/08/2020 00:00:00","BZN|DK1","Without Sequence","38.27","",""
"01/08/2020 00:00:00 - 01/08/2020 01:00:00","BZN|DK1","Without Sequence","33.35","",""
"01/08/2020 01:00:00 - 01/08/2020 02:00:00","BZN|DK1","Without Sequence","24.60","",""
"01/08/2020 02:00:00 - 01/08/2020 03:00:00","BZN|DK1","Without Sequence","24.28","",""
"01/08/2020 03:00:00 - 01/08/2020 04:00:00","BZN|DK1","Without Sequence","20.23","",""
"01/08/2020 04:00:00 - 01/08/2020 05:00:00","BZN|DK1","Without Sequence","20.22","",""
"01/08/2020 05:00:00 - 01/08/2020 06:00:00","BZN|DK1","Without Sequence","23.42","",""
"01/08/2020 06:00:00 - 01/08/2020 07:00:00","BZN|DK1","Without Sequence","24.40","",""
"01/08/2020 07:00:00 - 01/08/2020 08:00:00","BZN|DK1","Without Sequence","27.59","",""
"01/08/2020 08:00:00 - 01/08/2020 09:00:00","BZN|DK1","Without Sequence","25.93","",""
"01/08/2020 09:00:00 - 01/08/2020 10:00:00","BZN|DK1","Without Sequence","24.40","",""
"01/08/2020 10:00:00 - 01/08/2020 11:00:00","BZN|DK1","Without Sequence","23.22","",""
"01/08/2020 11:00:00 - 01/08/2020 12:00:00","BZN|DK1","Without Sequence","16.70","",""
"01/08/2020 12:00:00 - 01/08/2020 13:00:00","BZN|DK1","Without Sequence","12.18","",""
"01/08/2020 13:00:00 - 01/08/2020 14:00:00","BZN|DK1","Without Sequence","14.80","",""
"01/08/2020 14:00:00 - 01/08/2020 15:00:00","BZN|DK1","Without Sequence","16.72","",""
"01/08/2020 15:00:00 - 01/08/2020 16:00:00","BZN|DK1","Without Sequence","17.86","",""
"01/08/2020 16:00:00 - 01/08/2020 17:00:00","BZN|DK1","Without Sequence","22.60","",""
"01/08/2020 17:00:00 - 01/08/2020 18:00:00","BZN|DK1","Without Sequence","32.62","",""
"01/08/2020 18:00:00 - 01/08/2020 19:00:00","BZN|DK1","Without Sequence","38.43","",""
"01/08/2020 19:00:00 - 01/08/2020 20:00:00","BZN|DK1","Without Sequence","38.78","",""
"01/08/2020 20:00:00 - 01/08/2020 21:00:00","BZN|DK1","Without Sequence","38.37","",""
"01/08/2020 21:00:00 - 01/08/2020 22:00:00","BZN|DK1","Without Sequence","37.78","",""
"01/08/2020 22:00:00 - 01/08/2020 23:00:00","BZN|DK1","Without Sequence","37.12","",""
"01/08/2020 23:00:00 - 02/08/2020 00:00:00","BZN|DK1","Without Sequence","32.52","",""
"02/08/2020 00:00:00 - 02/08/2020 01:00:00","BZN|DK1","Without Sequence","30.67","",""
"02/08/2020 01:00:00 - 02/08/2020 02:00:00","BZN|DK1","Without Sequence","27.82","",""
"02/08/2020 02:00:00 - 02/08/2020 03:00:00","BZN|DK1","Without Sequence","26.90","",""
"02/08/2020 03:00:00 - 02/08/2020 04:00:00","BZN|DK1","Without Sequence","25.25","",""
"02/08/2020 04:00:00 - 02/08/2020 05:00:00","BZN|DK1","Without Sequence","25.23","",""
"02/08/2020 05:00:00 - 02/08/2020 06:00:00","BZN|DK1","Without Sequence","25.09","",""
"02/08/2020 06:00:00 - 02/08/2020 07:00:00","BZN|DK1","Without Sequence","25.46","",""
"02/08/2020 07:00:00 - 02/08/2020 08:00:00","BZN|DK1","Without Sequence","26.09","",""
"02/08/2020 08:00:00 - 02/08/2020 09:00:00","BZN|DK1","Without Sequence","27.40","",""
"02/08/2020 09:00:00 - 02/08/2020 10:00:00","BZN|DK1","Without Sequence","27.62","",""
"02/08/2020 10:00:00 - 02/08/2020 11:00:00","BZN|DK1","Without Sequence","27.63","",""
"02/08/2020 11:00:00 - 02/08/2020 12:00:00","BZN|DK1","Without Sequence","28.01","",""
"02/08/2020 12:00:00 - 02/08/2020 13:00:00","BZN|DK1","Without Sequence","26.42","",""
"02/08/2020 13:00:00 - 02/08/2020 14:00:00","BZN|DK1","Without Sequence","24.76","",""
"02/08/2020 14:00:00 - 02/08/2020 15:00:00","BZN|DK1","Without Sequence","24.53","",""
"02/08/2020 15:00:00 - 02/08/2020 16:00:00","BZN|DK1","Without Sequence","24.16","",""
"02/08/2020 16:00:00 - 02/08/2020 17:00:00","BZN|DK1","Without Sequence","23.86","",""
"02/08/2020 17:00:00 - 02/08/2020 18:00:00","BZN|DK1","Without Sequence","25.56","",""
"02/08/2020 18:00:00 - 02/08/2020 19:00:00","BZN|DK1","Without Sequence","28.08","",""
"02/08/2020 19:00:00 - 02/08/2020 20:00:00","BZN|DK1","Without Sequence","33.00","",""
"02/08/2020 20:00:00 - 02/08/2020 21:00:00","BZN|DK1","Without Sequence","34.14","",""
"02/08/2020 21:00:00 - 02/08/2020 22:00:00","BZN|DK1","Without Sequence","35.49","",""
"02/08/2020 22:00:00 - 02/08/2020 23:00:00","BZN|DK1","Without Sequence","38.43","",""
"02/08/2020 23:00:00 - 03/08/2020 00:00:00","BZN|DK1","Without Sequence","34.89","",""
"03/08/2020 00:00:00 - 03/08/2020 01:00:00","BZN|DK1","Without Sequence","27.93","",""
"03/08/2020 01:00:00 - 03/08/2020 02:00:00","BZN|DK1","Without Sequence","26.19","",""
"03/08/2020 02:00:00 - 03/08/2020 03:00:00","BZN|DK1","Without Sequence","26.05","",""
"03/08/2020 03:00:00 - 03/08/2020 04:00:00","BZN|DK1","Without Sequence","25.06","",""
"03/08/2020 04:00:00 - 03/08/2020 05:00:00","BZN|DK1","Without Sequence","26.03","",""
"03/08/2020 05:00:00 - 03/08/2020 06:00:00","BZN|DK1","Without Sequence","27.93","",""
"03/08/2020 06:00:00 - 03/08/2020 07:00:00","BZN|DK1","Without Sequence","34.12","",""
"03/08/2020 07:00:00 - 03/08/2020 08:00:00","BZN|DK1","Without Sequence","39.97","",""
"03/08/2020 08:00:00 - 03/08/2020 09:00:00","BZN|DK1","Without Sequence","41.00","",""
"03/08/2020 09:00:00 - 03/08/2020 10:00:00","BZN|DK1","Without Sequence","42.65","",""
"03/08/2020 10:00:00 - 03/08/2020 11:00:00","BZN|DK1","Without Sequence","41.20","",""
"03/08/2020 11:00:00 - 03/08/2020 12:00:00","BZN|DK1","Without Sequence","41.16","",""
"03/08/2020 12:00:00 - 03/08/2020 13:00:00","BZN|DK1","Without Sequence","40.97","",""
"03/08/2020 13:00:00 - 03/08/2020 14:00:00","BZN|DK1","Without Sequence","39.90","",""
"03/08/2020 14:00:00 - 03/08/2020 15:00:00","BZN|DK1","Without Sequence","38.24","",""
"03/08/2020 15:00:00 - 03/08/2020 16:00:00","BZN|DK1","Without Sequence","37.18","",""
"03/08/2020 16:00:00 - 03/08/2020 17:00:00","BZN|DK1","Without Sequence","37.75","",""
"03/08/2020 17:00:00 - 03/08/2020 18:00:00","BZN|DK1","Without Sequence","39.67","",""
"03/08/2020 18:00:00 - 03/08/2020 19:00:00","BZN|DK1","Without Sequence","42.10","",""
"03/08/2020 19:00:00 - 03/08/2020 20:00:00","BZN|DK1","Without Sequence","45.45","",""
"03/08/2020 20:00:00 - 03/08/2020 21:00:00","BZN|DK1","Without Sequence","43.06","",""
"03/08/2020 21:00:00 - 03/08/2020 22:00:00","BZN|DK1","Without Sequence","41.70","",""
"03/08/2020 22:00:00 - 03/08/2020 23:00:00","BZN|DK1","Without Sequence","40.90","",""
"03/08/2020 23:00:00 - 04/08/2020 00:00:00","BZN|DK1","Without Sequence","35.05","",""
"04/08/2020 00:00:00 - 04/08/2020 01:00:00","BZN|DK1","Without Sequence","31.60","",""
"04/08/2020 01:00:00 - 04/08/2020 02:00:00","BZN|DK1","Without Sequence","28.02","",""
"04/08/2020 02:00:00 - 04/08/2020 03:00:00","BZN|DK1","Without Sequence","26.14","",""
"04/08/2020 03:00:00 - 04/08/2020 04:00:00","BZN|DK1","Without Sequence","23.66","",""
"04/08/2020 04:00:00 - 04/08/2020 05:00:00","BZN|DK1","Without Sequence","23.67","",""
"04/08/2020 05:00:00 - 04/08/2020 06:00:00","BZN|DK1","Without Sequence","28.35","",""
"04/08/2020 06:00:00 - 04/08/2020 07:00:00","BZN|DK1","Without Sequence","33.00","",""
"04/08/2020 07:00:00 - 04/08/2020 08:00:00","BZN|DK1","Without Sequence","46.97","",""
"04/08/2020 08:00:00 - 04/08/2020 09:00:00","BZN|DK1","Without Sequence","49.67","",""
"04/08/2020 09:00:00 - 04/08/2020 10:00:00","BZN|DK1","Without Sequence","46.45","",""
"04/08/2020 10:00:00 - 04/08/2020 11:00:00","BZN|DK1","Without Sequence","41.35","",""
"04/08/2020 11:00:00 - 04/08/2020 12:00:00","BZN|DK1","Without Sequence","40.33","",""
"04/08/2020 12:00:00 - 04/08/2020 13:00:00","BZN|DK1","Without Sequence","39.38","",""
"04/08/2020 13:00:00 - 04/08/2020 14:00:00","BZN|DK1","Without Sequence","36.98","",""
"04/08/2020 14:00:00 - 04/08/2020 15:00:00","BZN|DK1","Without Sequence","35.22","",""
"04/08/2020 15:00:00 - 04/08/2020 16:00:00","BZN|DK1","Without Sequence","34.81","",""
"04/08/2020 16:00:00 - 04/08/2020 17:00:00","BZN|DK1","Without Sequence","33.96","",""
"04/08/2020 17:00:00 - 04/08/2020 18:00:00","BZN|DK1","Without Sequence","37.77","",""
"04/08/2020 18:00:00 - 04/08/2020 19:00:00","BZN|DK1","Without Sequence","40.41","",""
"04/08/2020 19:00:00 - 04/08/2020 20:00:00","BZN|DK1","Without Sequence","41.32","",""
"04/08/2020 20:00:00 - 04/08/2020 21:00:00","BZN|DK1","Without Sequence","41.20","",""
"04/08/2020 21:00:00 - 04/08/2020 22:00:00","BZN|DK1","Without Sequence","41.16","",""
"04/08/2020 22:00:00 - 04/08/2020 23:00:00","BZN|DK1","Without Sequence","39.83","",""
"04/08/2020 23:00:00 - 05/08/2020 00:00:00","BZN|DK1","Without Sequence","32.20","",""
"05/08/2020 00:00:00 - 05/08/2020 01:00:00","BZN|DK1","Without Sequence","30.70","",""
"05/08/2020 01:00:00 - 05/08/2020 02:00:00","BZN|DK1","Without Sequence","23.44","",""
"05/08/2020 02:00:00 - 05/08/2020 03:00:00","BZN|DK1","Without Sequence","19.70","",""
"05/08/2020 03:00:00 - 05/08/2020 04:00:00","BZN|DK1","Without Sequence","19.64","",""
"05/08/2020 04:00:00 - 05/08/2020 05:00:00","BZN|DK1","Without Sequence","19.50","",""
"05/08/2020 05:00:00 - 05/08/2020 06:00:00","BZN|DK1","Without Sequence","22.85","",""
"05/08/2020 06:00:00 - 05/08/2020 07:00:00","BZN|DK1","Without Sequence","28.77","",""
"05/08/2020 07:00:00 - 05/08/2020 08:00:00","BZN|DK1","Without Sequence","32.46","",""
"05/08/2020 08:00:00 - 05/08/2020 09:00:00","BZN|DK1","Without Sequence","32.05","",""
"05/08/2020 09:00:00 - 05/08/2020 10:00:00","BZN|DK1","Without Sequence","20.68","",""
"05/08/2020 10:00:00 - 05/08/2020 11:00:00","BZN|DK1","Without Sequence","19.00","",""
"05/08/2020 11:00:00 - 05/08/2020 12:00:00","BZN|DK1","Without Sequence","18.20","",""
"05/08/2020 12:00:00 - 05/08/2020 13:00:00","BZN|DK1","Without Sequence","17.18","",""
"05/08/2020 13:00:00 - 05/08/2020 14:00:00","BZN|DK1","Without Sequence","17.99","",""
"05/08/2020 14:00:00 - 05/08/2020 15:00:00","BZN|DK1","Without Sequence","17.23","",""
"05/08/2020 15:00:00 - 05/08/2020 16:00:00","BZN|DK1","Without Sequence","20.03","",""
"05/08/2020 16:00:00 - 05/08/2020 17:00:00","BZN|DK1","Without Sequence","21.16","",""
"05/08/2020 17:00:00 - 05/08/2020 18:00:00","BZN|DK1","Without Sequence","30.75","",""
"05/08/2020 18:00:00 - 05/08/2020 19:00:00","BZN|DK1","Without Sequence","39.55","",""
"05/08/2020 19:00:00 - 05/08/2020 20:00:00","BZN|DK1","Without Sequence","43.04","",""
"05/08/2020 20:00:00 - 05/08/2020 21:00:00","BZN|DK1","Without Sequence","43.40","",""
"05/08/2020 21:00:00 - 05/08/2020 22:00:00","BZN|DK1","Without Sequence","42.43","",""
"05/08/2020 22:00:00 - 05/08/2020 23:00:00","BZN|DK1","Without Sequence","41.69","",""
"05/08/2020 23:00:00 - 06/08/2020 00:00:00","BZN|DK1","Without Sequence","36.71","",""
"06/08/2020 00:00:00 - 06/08/2020 01:00:00","BZN|DK1","Without Sequence","26.90","",""
"06/08/2020 01:00:00 - 06/08/2020 02:00:00","BZN|DK1","Without Sequence","21.96","",""
"06/08/2020 02:00:00 - 06/08/2020 03:00:00","BZN|DK1","Without Sequence","21.76","",""
"06/08/2020 03:00:00 - 06/08/2020 04:00:00","BZN|DK1","Without Sequence","22.46","",""
"06/08/2020 04:00:00 - 06/08/2020 05:00:00","BZN|DK1","Without Sequence","24.06","",""
"06/08/2020 05:00:00 - 06/08/2020 06:00:00","BZN|DK1","Without Sequence","27.06","",""
"06/08/2020 06:00:00 - 06/08/2020 07:00:00","BZN|DK1","Without Sequence","32.00","",""
"06/08/2020 07:00:00 - 06/08/2020 08:00:00","BZN|DK1","Without Sequence","36.96","",""
"06/08/2020 08:00:00 - 06/08/2020 09:00:00","BZN|DK1","Without Sequence","38.45","",""
"06/08/2020 09:00:00 - 06/08/2020 10:00:00","BZN|DK1","Without Sequence","37.55","",""
"06/08/2020 10:00:00 - 06/08/2020 11:00:00","BZN|DK1","Without Sequence","28.75","",""
"06/08/2020 11:00:00 - 06/08/2020 12:00:00","BZN|DK1","Without Sequence","26.63","",""
"06/08/2020 12:00:00 - 06/08/2020 13:00:00","BZN|DK1","Without Sequence","26.93","",""
"06/08/2020 13:00:00 - 06/08/2020 14:00:00","BZN|DK1","Without Sequence","26.62","",""
"06/08/2020 14:00:00 - 06/08/2020 15:00:00","BZN|DK1","Without Sequence","26.60","",""
"06/08/2020 15:00:00 - 06/08/2020 16:00:00","BZN|DK1","Without Sequence","27.41","",""
"06/08/2020 16:00:00 - 06/08/2020 17:00:00","BZN|DK1","Without Sequence","34.74","",""
"06/08/2020 17:00:00 - 06/08/2020 18:00:00","BZN|DK1","Without Sequence","39.69","",""
"06/08/2020 18:00:00 - 06/08/2020 19:00:00","BZN|DK1","Without Sequence","43.39","",""
"06/08/2020 19:00:00 - 06/08/2020 20:00:00","BZN|DK1","Without Sequence","53.96","",""
"06/08/2020 20:00:00 - 06/08/2020 21:00:00","BZN|DK1","Without Sequence","49.22","",""
"06/08/2020 21:00:00 - 06/08/2020 22:00:00","BZN|DK1","Without Sequence","43.39","",""
"06/08/2020 22:00:00 - 06/08/2020 23:00:00","BZN|DK1","Without Sequence","41.39","",""
"06/08/2020 23:00:00 - 07/08/2020 00:00:00","BZN|DK1","Without Sequence","36.86","",""
"07/08/2020 00:00:00 - 07/08/2020 01:00:00","BZN|DK1","Without Sequence","34.26","",""
"07/08/2020 01:00:00 - 07/08/2020 02:00:00","BZN|DK1","Without Sequence","31.01","",""
"07/08/2020 02:00:00 - 07/08/2020 03:00:00","BZN|DK1","Without Sequence","29.20","",""
"07/08/2020 03:00:00 - 07/08/2020 04:00:00","BZN|DK1","Without Sequence","27.81","",""
"07/08/2020 04:00:00 - 07/08/2020 05:00:00","BZN|DK1","Without Sequence","27.48","",""
"07/08/2020 05:00:00 - 07/08/2020 06:00:00","BZN|DK1","Without Sequence","30.66","",""
"07/08/2020 06:00:00 - 07/08/2020 07:00:00","BZN|DK1","Without Sequence","34.89","",""
"07/08/2020 07:00:00 - 07/08/2020 08:00:00","BZN|DK1","Without Sequence","39.09","",""
"07/08/2020 08:00:00 - 07/08/2020 09:00:00","BZN|DK1","Without Sequence","39.20","",""
"07/08/2020 09:00:00 - 07/08/2020 10:00:00","BZN|DK1","Without Sequence","39.00","",""
"07/08/2020 10:00:00 - 07/08/2020 11:00:00","BZN|DK1","Without Sequence","36.45","",""
"07/08/2020 11:00:00 - 07/08/2020 12:00:00","BZN|DK1","Without Sequence","33.37","",""
"07/08/2020 12:00:00 - 07/08/2020 13:00:00","BZN|DK1","Without Sequence","31.16","",""
"07/08/2020 13:00:00 - 07/08/2020 14:00:00","BZN|DK1","Without Sequence","30.59","",""
"07/08/2020 14:00:00 - 07/08/2020 15:00:00","BZN|DK1","Without Sequence","29.92","",""
"07/08/2020 15:00:00 - 07/08/2020 16:00:00","BZN|DK1","Without Sequence","31.49","",""
"07/08/2020 16:00:00 - 07/08/2020 17:00:00","BZN|DK1","Without Sequence","34.38","",""
"07/08/2020 17:00:00 - 07/08/2020 18:00:00","BZN|DK1","Without Sequence","40.11","",""
"07/08/2020 18:00:00 - 07/08/2020 19:00:00","BZN|DK1","Without Sequence","43.82","",""
"07/08/2020 19:00:00 - 07/08/2020 20:00:00","BZN|DK1","Without Sequence","50.11","",""
"07/08/2020 20:00:00 - 07/08/2020 21:00:00","BZN|DK1","Without Sequence","47.07","",""
"07/08/2020 21:00:00 - 07/08/2020 22:00:00","BZN|DK1","Without Sequence","44.40","",""
"07/08/2020 22:00:00 - 07/08/2020 23:00:00","BZN|DK1","Without Sequence","42.04","",""
"07/08/2020 23:00:00 - 08/08/2020 00:00:00","BZN|DK1","Without Sequence","35.99","",""
"08/08/2020 00:00:00 - 08/08/2020 01:00:00","BZN|DK1","Without Sequence","38.00","",""
"08/08/2020 01:00:00 - 08/08/2020 02:00:00","BZN|DK1","Without Sequence","32.80","",""
"08/08/2020 02:00:00 - 08/08/2020 03:00:00","BZN|DK1","Without Sequence","30.96","",""
"08/08/2020 03:00:00 - 08/08/2020 04:00:00","BZN|DK1","Without Sequence","29.52","",""
"08/08/2020 04:00:00 - 08/08/2020 05:00:00","BZN|DK1","Without Sequence","28.94","",""
"08/08/2020 05:00:00 - 08/08/2020 06:00:00","BZN|DK1","Without Sequence","29.50","",""
"08/08/2020 06:00:00 - 08/08/2020 07:00:00","BZN|DK1","Without Sequence","29.48","",""
"08/08/2020 07:00:00 - 08/08/2020 08:00:00","BZN|DK1","Without Sequence","31.70","",""
"08/08/2020 08:00:00 - 08/08/2020 09:00:00","BZN|DK1","Without Sequence","32.64","",""
"08/08/2020 09:00:00 - 08/08/2020 10:00:00","BZN|DK1","Without Sequence","33.11","",""
"08/08/2020 10:00:00 - 08/08/2020 11:00:00","BZN|DK1","Without Sequence","29.60","",""
"08/08/2020 11:00:00 - 08/08/2020 12:00:00","BZN|DK1","Without Sequence","27.59","",""
"08/08/2020 12:00:00 - 08/08/2020 13:00:00","BZN|DK1","Without Sequence","25.09","",""
"08/08/2020 13:00:00 - 08/08/2020 14:00:00","BZN|DK1","Without Sequence","24.02","",""
"08/08/2020 14:00:00 - 08/08/2020 15:00:00","BZN|DK1","Without Sequence","24.71","",""
"08/08/2020 15:00:00 - 08/08/2020 16:00:00","BZN|DK1","Without Sequence","27.38","",""
"08/08/2020 16:00:00 - 08/08/2020 17:00:00","BZN|DK1","Without Sequence","28.90","",""
"08/08/2020 17:00:00 - 08/08/2020 18:00:00","BZN|DK1","Without Sequence","33.20","",""
"08/08/2020 18:00:00 - 08/08/2020 19:00:00","BZN|DK1","Without Sequence","38.10","",""
"08/08/2020 19:00:00 - 08/08/2020 20:00:00","BZN|DK1","Without Sequence","40.70","",""
"08/08/2020 20:00:00 - 08/08/2020 21:00:00","BZN|DK1","Without Sequence","41.20","",""
"08/08/2020 21:00:00 - 08/08/2020 22:00:00","BZN|DK1","Without Sequence","40.09","",""
"08/08/2020 22:00:00 - 08/08/2020 23:00:00","BZN|DK1","Without Sequence","38.62","",""
"08/08/2020 23:00:00 - 09/08/2020 00:00:00","BZN|DK1","Without Sequence","33.08","",""
"09/08/2020 00:00:00 - 09/08/2020 01:00:00","BZN|DK1","Without Sequence","31.95","",""
"09/08/2020 01:00:00 - 09/08/2020 02:00:00","BZN|DK1","Without Sequence","29.16","",""
"09/08/2020 02:00:00 - 09/08/2020 03:00:00","BZN|DK1","Without Sequence","28.00","",""
"09/08/2020 03:00:00 - 09/08/2020 04:00:00","BZN|DK1","Without Sequence","26.17","",""
"09/08/2020 04:00:00 - 09/08/2020 05:00:00","BZN|DK1","Without Sequence","25.78","",""
"09/08/2020 05:00:00 - 09/08/2020 06:00:00","BZN|DK1","Without Sequence","25.80","",""
"09/08/2020 06:00:00 - 09/08/2020 07:00:00","BZN|DK1","Without Sequence","24.70","",""
"09/08/2020 07:00:00 - 09/08/2020 08:00:00","BZN|DK1","Without Sequence","24.40","",""
"09/08/2020 08:00:00 - 09/08/2020 09:00:00","BZN|DK1","Without Sequence","25.03","",""
"09/08/2020 09:00:00 - 09/08/2020 10:00:00","BZN|DK1","Without Sequence","24.64","",""
"09/08/2020 10:00:00 - 09/08/2020 11:00:00","BZN|DK1","Without Sequence","26.42","",""
"09/08/2020 11:00:00 - 09/08/2020 12:00:00","BZN|DK1","Without Sequence","25.37","",""
"09/08/2020 12:00:00 - 09/08/2020 13:00:00","BZN|DK1","Without Sequence","24.01","",""
"09/08/2020 13:00:00 - 09/08/2020 14:00:00","BZN|DK1","Without Sequence","23.41","",""
"09/08/2020 14:00:00 - 09/08/2020 15:00:00","BZN|DK1","Without Sequence","23.43","",""
"09/08/2020 15:00:00 - 09/08/2020 16:00:00","BZN|DK1","Without Sequence","23.93","",""
"09/08/2020 16:00:00 - 09/08/2020 17:00:00","BZN|DK1","Without Sequence","27.66","",""
"09/08/2020 17:00:00 - 09/08/2020 18:00:00","BZN|DK1","Without Sequence","29.46","",""
"09/08/2020 18:00:00 - 09/08/2020 19:00:00","BZN|DK1","Without Sequence","35.00","",""
"09/08/2020 19:00:00 - 09/08/2020 20:00:00","BZN|DK1","Without Sequence","39.90","",""
"09/08/2020 20:00:00 - 09/08/2020 21:00:00","BZN|DK1","Without Sequence","40.24","",""
"09/08/2020 21:00:00 - 09/08/2020 22:00:00","BZN|DK1","Without Sequence","38.99","",""
"09/08/2020 22:00:00 - 09/08/2020 23:00:00","BZN|DK1","Without Sequence","35.09","",""
"09/08/2020 23:00:00 - 10/08/2020 00:00:00","BZN|DK1","Without Sequence","26.27","",""
"10/08/2020 00:00:00 - 10/08/2020 01:00:00","BZN|DK1","Without Sequence","30.23","",""
"10/08/2020 01:00:00 - 10/08/2020 02:00:00","BZN|DK1","Without Sequence","28.70","",""
"10/08/2020 02:00:00 - 10/08/2020 03:00:00","BZN|DK1","Without Sequence","28.03","",""
"10/08/2020 03:00:00 - 10/08/2020 04:00:00","BZN|DK1","Without Sequence","26.10","",""
"10/08/2020 04:00:00 - 10/08/2020 05:00:00","BZN|DK1","Without Sequence","26.95","",""
"10/08/2020 05:00:00 - 10/08/2020 06:00:00","BZN|DK1","Without Sequence","29.13","",""
"10/08/2020 06:00:00 - 10/08/2020 07:00:00","BZN|DK1","Without Sequence","36.90","",""
"10/08/2020 07:00:00 - 10/08/2020 08:00:00","BZN|DK1","Without Sequence","41.20","",""
"10/08/2020 08:00:00 - 10/08/2020 09:00:00","BZN|DK1","Without Sequence","40.35","",""
"10/08/2020 09:00:00 - 10/08/2020 10:00:00","BZN|DK1","Without Sequence","41.00","",""
