"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"03/04/2022 11:00:00 - 03/04/2022 12:00:00","BZN|DK1","Without Sequence","179.13","",""
"03/04/2022 12:00:00 - 03/04/2022 13:00:00","BZN|DK1","Without Sequence","174.20","",""
"03/04/2022 13:00:00 - 03/04/2022 14:00:00","BZN|DK1","Without Sequence","119.64","",""
"03/04/2022 14:00:00 - 03/04/2022 15:00:00","BZN|DK1","Without Sequence","97.07","",""
"03/04/2022 15:00:00 - 03/04/2022 16:00:00","BZN|DK1","Without Sequence","104.00","",""
"03/04/2022 16:00:00 - 03/04/2022 17:00:00","BZN|DK1","Without Sequence","121.39","",""
"03/04/2022 17:00:00 - 03/04/2022 18:00:00","BZN|DK1","Without Sequence","132.21","",""
"03/04/2022 18:00:00 - 03/04/2022 19:00:00","BZN|DK1","Without Sequence","177.39","",""
"03/04/2022 19:00:00 - 03/04/2022 20:00:00","BZN|DK1","Without Sequence","184.61","",""
"03/04/2022 20:00:00 - 03/04/2022 21:00:00","BZN|DK1","Without Sequence","184.95","",""
"03/04/2022 21:00:00 - 03/04/2022 22:00:00","BZN|DK1","Without Sequence","179.57","",""
"03/04/2022 22:00:00 - 03/04/2022 23:00:00","BZN|DK1","Without Sequence","177.45","",""
"03/04/2022 23:00:00 - 04/04/2022 00:00:00","BZN|DK1","Without Sequence","155.03","",""
"04/04/2022 00:00:00 - 04/04/2022 01:00:00","BZN|DK1","Without Sequence","118.63","",""
"04/04/2022 01:00:00 - 04/04/2022 02:00:00","BZN|DK1","Without Sequence","91.81","",""
"04/04/2022 02:00:00 - 04/04/2022 03:00:00","BZN|DK1","Without Sequence","88.00","",""
"04/04/2022 03:00:00 - 04/04/2022 04:00:00","BZN|DK1","Without Sequence","81.56","",""
"04/04/2022 04:00:00 - 04/04/2022 05:00:00","BZN|DK1","Without Sequence","87.49","",""
"04/04/2022 05:00:00 - 04/04/2022 06:00:00","BZN|DK1","Without Sequence","91.60","",""
"04/04/2022 06:00:00 - 04/04/2022 07:00:00","BZN|DK1","Without Sequence","133.00","",""
"04/04/2022 07:00:00 - 04/04/2022 08:00:00","BZN|DK1","Without Sequence","120.60","",""
"04/04/2022 08:00:00 - 04/04/2022 09:00:00","BZN|DK1","Without Sequence","101.16","",""
"04/04/2022 09:00:00 - 04/04/2022 10:00:00","BZN|DK1","Without Sequence","87.60","",""
"04/04/2022 10:00:00 - 04/04/2022 11:00:00","BZN|DK1","Without Sequence","74.54","",""
"04/04/2022 11:00:00 - 04/04/2022 12:00:00","BZN|DK1","Without Sequence","68.27","",""
"04/04/2022 12:00:00 - 04/04/2022 13:00:00","BZN|DK1","Without Sequence","40.08","",""
"04/04/2022 13:00:00 - 04/04/2022 14:00:00","BZN|DK1","Without Sequence","30.98","",""
"04/04/2022 14:00:00 - 04/04/2022 15:00:00","BZN|DK1","Without Sequence","25.60","",""
"04/04/2022 15:00:00 - 04/04/2022 16:00:00","BZN|DK1","Without Sequence","37.56","",""
"04/04/2022 16:00:00 - 04/04/2022 17:00:00","BZN|DK1","Without Sequence","47.24","",""
"04/04/2022 17:00:00 - 04/04/2022 18:00:00","BZN|DK1","Without Sequence","69.78","",""
"04/04/2022 18:00:00 - 04/04/2022 19:00:00","BZN|DK1","Without Sequence","69.93","",""
"04/04/2022 19:00:00 - 04/04/2022 20:00:00","BZN|DK1","Without Sequence","74.86","",""
"04/04/2022 20:00:00 - 04/04/2022 21:00:00","BZN|DK1","Without Sequence","74.52","",""
"04/04/2022 21:00:00 - 04/04/2022 22:00:00","BZN|DK1","Without Sequence","69.96","",""
"04/04/2022 22:00:00 - 04/04/2022 23:00:00","BZN|DK1","Without Sequence","72.98","",""
"04/04/2022 23:00:00 - 05/04/2022 00:00:00","BZN|DK1","Without Sequence","50.09","",""
"05/04/2022 00:00:00 - 05/04/2022 01:00:00","BZN|DK1","Without Sequence","23.53","",""
"05/04/2022 01:00:00 - 05/04/2022 02:00:00","BZN|DK1","Without Sequence","30.00","",""
"05/04/2022 02:00:00 - 05/04/2022 03:00:00","BZN|DK1","Without Sequence","35.09","",""
"05/04/2022 03:00:00 - 05/04/2022 04:00:00","BZN|DK1","Without Sequence","42.35","",""
"05/04/2022 04:00:00 - 05/04/2022 05:00:00","BZN|DK1","Without Sequence","74.53","",""
"05/04/2022 05:00:00 - 05/04/2022 06:00:00","BZN|DK1","Without Sequence","83.97","",""
"05/04/2022 06:00:00 - 05/04/2022 07:00:00","BZN|DK1","Without Sequence","163.27","",""
"05/04/2022 07:00:00 - 05/04/2022 08:00:00","BZN|DK1","Without Sequence","220.07","",""
"05/04/2022 08:00:00 - 05/04/2022 09:00:00","BZN|DK1","Without Sequence","232.03","",""
"05/04/2022 09:00:00 - 05/04/2022 10:00:00","BZN|DK1","Without Sequence","184.00","",""
"05/04/2022 10:00:00 - 05/04/2022 11:00:00","BZN|DK1","Without Sequence","182.60","",""
"05/04/2022 11:00:00 - 05/04/2022 12:00:00","BZN|DK1","Without Sequence","176.26","",""
"05/04/2022 12:00:00 - 05/04/2022 13:00:00","BZN|DK1","Without Sequence","175.67","",""
"05/04/2022 13:00:00 - 05/04/2022 14:00:00","BZN|DK1","Without Sequence","175.75","",""
"05/04/2022 14:00:00 - 05/04/2022 15:00:00","BZN|DK1","Without Sequence","175.70","",""
"05/04/2022 15:00:00 - 05/04/2022 16:00:00","BZN|DK1","Without Sequence","169.49","",""
"05/04/2022 16:00:00 - 05/04/2022 17:00:00","BZN|DK1","Without Sequence","108.86","",""
"05/04/2022 17:00:00 - 05/04/2022 18:00:00","BZN|DK1","Without Sequence","139.92","",""
"05/04/2022 18:00:00 - 05/04/2022 19:00:00","BZN|DK1","Without Sequence","199.94","",""
"05/04/2022 19:00:00 - 05/04/2022 20:00:00","BZN|DK1","Without Sequence","251.03","",""
"05/04/2022 20:00:00 - 05/04/2022 21:00:00","BZN|DK1","Without Sequence","261.56","",""
"05/04/2022 21:00:00 - 05/04/2022 22:00:00","BZN|DK1","Without Sequence","226.47","",""
"05/04/2022 22:00:00 - 05/04/2022 23:00:00","BZN|DK1","Without Sequence","189.65","",""
"05/04/2022 23:00:00 - 06/04/2022 00:00:00","BZN|DK1","Without Sequence","163.64","",""
"06/04/2022 00:00:00 - 06/04/2022 01:00:00","BZN|DK1","Without Sequence","112.87","",""
"06/04/2022 01:00:00 - 06/04/2022 02:00:00","BZN|DK1","Without Sequence","140.00","",""
"06/04/2022 02:00:00 - 06/04/2022 03:00:00","BZN|DK1","Without Sequence","126.56","",""
"06/04/2022 03:00:00 - 06/04/2022 04:00:00","BZN|DK1","Without Sequence","121.67","",""
"06/04/2022 04:00:00 - 06/04/2022 05:00:00","BZN|DK1","Without Sequence","126.59","",""
"06/04/2022 05:00:00 - 06/04/2022 06:00:00","BZN|DK1","Without Sequence","118.48","",""
"06/04/2022 06:00:00 - 06/04/2022 07:00:00","BZN|DK1","Without Sequence","165.60","",""
"06/04/2022 07:00:00 - 06/04/2022 08:00:00","BZN|DK1","Without Sequence","177.84","",""
"06/04/2022 08:00:00 - 06/04/2022 09:00:00","BZN|DK1","Without Sequence","175.30","",""
"06/04/2022 09:00:00 - 06/04/2022 10:00:00","BZN|DK1","Without Sequence","159.36","",""
"06/04/2022 10:00:00 - 06/04/2022 11:00:00","BZN|DK1","Without Sequence","95.69","",""
"06/04/2022 11:00:00 - 06/04/2022 12:00:00","BZN|DK1","Without Sequence","74.86","",""
"06/04/2022 12:00:00 - 06/04/2022 13:00:00","BZN|DK1","Without Sequence","77.80","",""
"06/04/2022 13:00:00 - 06/04/2022 14:00:00","BZN|DK1","Without Sequence","74.73","",""
"06/04/2022 14:00:00 - 06/04/2022 15:00:00","BZN|DK1","Without Sequence","71.98","",""
"06/04/2022 15:00:00 - 06/04/2022 16:00:00","BZN|DK1","Without Sequence","74.75","",""
"06/04/2022 16:00:00 - 06/04/2022 17:00:00","BZN|DK1","Without Sequence","74.81","",""
"06/04/2022 17:00:00 - 06/04/2022 18:00:00","BZN|DK1","Without Sequence","126.26","",""
"06/04/2022 18:00:00 - 06/04/2022 19:00:00","BZN|DK1","Without Sequence","165.54","",""
"06/04/2022 19:00:00 - 06/04/2022 20:00:00","BZN|DK1","Without Sequence","178.43","",""
"06/04/2022 20:00:00 - 06/04/2022 21:00:00","BZN|DK1","Without Sequence","171.00","",""
"06/04/2022 21:00:00 - 06/04/2022 22:00:00","BZN|DK1","Without Sequence","132.42","",""
"06/04/2022 22:00:00 - 06/04/2022 23:00:00","BZN|DK1","Without Sequence","109.11","",""
"06/04/2022 23:00:00 - 07/04/2022 00:00:00","BZN|DK1","Without Sequence","60.37","",""
"07/04/2022 00:00:00 - 07/04/2022 01:00:00","BZN|DK1","Without Sequence","73.02","",""
"07/04/2022 01:00:00 - 07/04/2022 02:00:00","BZN|DK1","Without Sequence","67.74","",""
"07/04/2022 02:00:00 - 07/04/2022 03:00:00","BZN|DK1","Without Sequence","59.64","",""
"07/04/2022 03:00:00 - 07/04/2022 04:00:00","BZN|DK1","Without Sequence","67.58","",""
"07/04/2022 04:00:00 - 07/04/2022 05:00:00","BZN|DK1","Without Sequence","73.58","",""
"07/04/2022 05:00:00 - 07/04/2022 06:00:00","BZN|DK1","Without Sequence","74.13","",""
"07/04/2022 06:00:00 - 07/04/2022 07:00:00","BZN|DK1","Without Sequence","87.07","",""
"07/04/2022 07:00:00 - 07/04/2022 08:00:00","BZN|DK1","Without Sequence","136.61","",""
"07/04/2022 08:00:00 - 07/04/2022 09:00:00","BZN|DK1","Without Sequence","113.23","",""
"07/04/2022 09:00:00 - 07/04/2022 10:00:00","BZN|DK1","Without Sequence","77.35","",""
"07/04/2022 10:00:00 - 07/04/2022 11:00:00","BZN|DK1","Without Sequence","71.93","",""
"07/04/2022 11:00:00 - 07/04/2022 12:00:00","BZN|DK1","Without Sequence","71.94","",""
"07/04/2022 12:00:00 - 07/04/2022 13:00:00","BZN|DK1","Without Sequence","77.38","",""
"07/04/2022 13:00:00 - 07/04/2022 14:00:00","BZN|DK1","Without Sequence","70.38","",""
"07/04/2022 14:00:00 - 07/04/2022 15:00:00","BZN|DK1","Without Sequence","70.15","",""
"07/04/2022 15:00:00 - 07/04/2022 16:00:00","BZN|DK1","Without Sequence","73.35","",""
"07/04/2022 16:00:00 - 07/04/2022 17:00:00","BZN|DK1","Without Sequence","74.82","",""
"07/04/2022 17:00:00 - 07/04/2022 18:00:00","BZN|DK1","Without Sequence","80.91","",""
"07/04/2022 18:00:00 - 07/04/2022 19:00:00","BZN|DK1","Without Sequence","82.06","",""
"07/04/2022 19:00:00 - 07/04/2022 20:00:00","BZN|DK1","Without Sequence","94.41","",""
"07/04/2022 20:00:00 - 07/04/2022 21:00:00","BZN|DK1","Without Sequence","79.56","",""
"07/04/2022 21:00:00 - 07/04/2022 22:00:00","BZN|DK1","Without Sequence","65.45","",""
"07/04/2022 22:00:00 - 07/04/2022 23:00:00","BZN|DK1","Without Sequence","69.19","",""
"07/04/2022 23:00:00 - 08/04/2022 00:00:00","BZN|DK1","Without Sequence","27.35","",""
"08/04/2022 00:00:00 - 08/04/2022 01:00:00","BZN|DK1","Without Sequence","2.02","",""
"08/04/2022 01:00:00 - 08/04/2022 02:00:00","BZN|DK1","Without Sequence","1.03","",""
"08/04/2022 02:00:00 - 08/04/2022 03:00:00","BZN|DK1","Without Sequence","1.02","",""
"08/04/2022 03:00:00 - 08/04/2022 04:00:00","BZN|DK1","Without Sequence","2.47","",""
"08/04/2022 04:00:00 - 08/04/2022 05:00:00","BZN|DK1","Without Sequence","8.58","",""
"08/04/2022 05:00:00 - 08/04/2022 06:00:00","BZN|DK1","Without Sequence","44.51","",""
"08/04/2022 06:00:00 - 08/04/2022 07:00:00","BZN|DK1","Without Sequence","95.37","",""
"08/04/2022 07:00:00 - 08/04/2022 08:00:00","BZN|DK1","Without Sequence","147.26","",""
"08/04/2022 08:00:00 - 08/04/2022 09:00:00","BZN|DK1","Without Sequence","150.00","",""
"08/04/2022 09:00:00 - 08/04/2022 10:00:00","BZN|DK1","Without Sequence","87.00","",""
"08/04/2022 10:00:00 - 08/04/2022 11:00:00","BZN|DK1","Without Sequence","81.85","",""
"08/04/2022 11:00:00 - 08/04/2022 12:00:00","BZN|DK1","Without Sequence","86.54","",""
"08/04/2022 12:00:00 - 08/04/2022 13:00:00","BZN|DK1","Without Sequence","88.19","",""
"08/04/2022 13:00:00 - 08/04/2022 14:00:00","BZN|DK1","Without Sequence","91.41","",""
"08/04/2022 14:00:00 - 08/04/2022 15:00:00","BZN|DK1","Without Sequence","130.77","",""
"08/04/2022 15:00:00 - 08/04/2022 16:00:00","BZN|DK1","Without Sequence","166.11","",""
"08/04/2022 16:00:00 - 08/04/2022 17:00:00","BZN|DK1","Without Sequence","169.51","",""
"08/04/2022 17:00:00 - 08/04/2022 18:00:00","BZN|DK1","Without Sequence","171.03","",""
"08/04/2022 18:00:00 - 08/04/2022 19:00:00","BZN|DK1","Without Sequence","172.67","",""
"08/04/2022 19:00:00 - 08/04/2022 20:00:00","BZN|DK1","Without Sequence","173.62","",""
"08/04/2022 20:00:00 - 08/04/2022 21:00:00","BZN|DK1","Without Sequence","176.48","",""
"08/04/2022 21:00:00 - 08/04/2022 22:00:00","BZN|DK1","Without Sequence","177.09","",""
"08/04/2022 22:00:00 - 08/04/2022 23:00:00","BZN|DK1","Without Sequence","188.49","",""
"08/04/2022 23:00:00 - 09/04/2022 00:00:00","BZN|DK1","Without Sequence","159.98","",""
"09/04/2022 00:00:00 - 09/04/2022 01:00:00","BZN|DK1","Without Sequence","119.25","",""
"09/04/2022 01:00:00 - 09/04/2022 02:00:00","BZN|DK1","Without Sequence","110.60","",""
"09/04/2022 02:00:00 - 09/04/2022 03:00:00","BZN|DK1","Without Sequence","92.51","",""
"09/04/2022 03:00:00 - 09/04/2022 04:00:00","BZN|DK1","Without Sequence","83.22","",""
"09/04/2022 04:00:00 - 09/04/2022 05:00:00","BZN|DK1","Without Sequence","79.12","",""
"09/04/2022 05:00:00 - 09/04/2022 06:00:00","BZN|DK1","Without Sequence","76.14","",""
"09/04/2022 06:00:00 - 09/04/2022 07:00:00","BZN|DK1","Without Sequence","76.56","",""
"09/04/2022 07:00:00 - 09/04/2022 08:00:00","BZN|DK1","Without Sequence","88.15","",""
"09/04/2022 08:00:00 - 09/04/2022 09:00:00","BZN|DK1","Without Sequence","82.90","",""
"09/04/2022 09:00:00 - 09/04/2022 10:00:00","BZN|DK1","Without Sequence","69.72","",""
"09/04/2022 10:00:00 - 09/04/2022 11:00:00","BZN|DK1","Without Sequence","25.14","",""
"09/04/2022 11:00:00 - 09/04/2022 12:00:00","BZN|DK1","Without Sequence","5.04","",""
"09/04/2022 12:00:00 - 09/04/2022 13:00:00","BZN|DK1","Without Sequence","-0.01","",""
"09/04/2022 13:00:00 - 09/04/2022 14:00:00","BZN|DK1","Without Sequence","-0.28","",""
"09/04/2022 14:00:00 - 09/04/2022 15:00:00","BZN|DK1","Without Sequence","-2.49","",""
"09/04/2022 15:00:00 - 09/04/2022 16:00:00","BZN|DK1","Without Sequence","-0.10","",""
"09/04/2022 16:00:00 - 09/04/2022 17:00:00","BZN|DK1","Without Sequence","-0.03","",""
"09/04/2022 17:00:00 - 09/04/2022 18:00:00","BZN|DK1","Without Sequence","1.98","",""
"09/04/2022 18:00:00 - 09/04/2022 19:00:00","BZN|DK1","Without Sequence","75.81","",""
"09/04/2022 19:00:00 - 09/04/2022 20:00:00","BZN|DK1","Without Sequence","96.97","",""
"09/04/2022 20:00:00 - 09/04/2022 21:00:00","BZN|DK1","Without Sequence","105.00","",""
"09/04/2022 21:00:00 - 09/04/2022 22:00:00","BZN|DK1","Without Sequence","90.95","",""
"09/04/2022 22:00:00 - 09/04/2022 23:00:00","BZN|DK1","Without Sequence","89.77","",""
"09/04/2022 23:00:00 - 10/04/2022 00:00:00","BZN|DK1","Without Sequence","69.88","",""
"10/04/2022 00:00:00 - 10/04/2022 01:00:00","BZN|DK1","Without Sequence","70.96","",""
"10/04/2022 01:00:00 - 10/04/2022 02:00:00","BZN|DK1","Without Sequence","26.15","",""
"10/04/2022 02:00:00 - 10/04/2022 03:00:00","BZN|DK1","Without Sequence","24.59","",""
"10/04/2022 03:00:00 - 10/04/2022 04:00:00","BZN|DK1","Without Sequence","25.67","",""
"10/04/2022 04:00:00 - 10/04/2022 05:00:00","BZN|DK1","Without Sequence","40.04","",""
"10/04/2022 05:00:00 - 10/04/2022 06:00:00","BZN|DK1","Without Sequence","36.85","",""
"10/04/2022 06:00:00 - 10/04/2022 07:00:00","BZN|DK1","Without Sequence","25.95","",""
"10/04/2022 07:00:00 - 10/04/2022 08:00:00","BZN|DK1","Without Sequence","45.02","",""
"10/04/2022 08:00:00 - 10/04/2022 09:00:00","BZN|DK1","Without Sequence","35.76","",""
"10/04/2022 09:00:00 - 10/04/2022 10:00:00","BZN|DK1","Without Sequence","22.23","",""
"10/04/2022 10:00:00 - 10/04/2022 11:00:00","BZN|DK1","Without Sequence","12.29","",""
"10/04/2022 11:00:00 - 10/04/2022 12:00:00","BZN|DK1","Without Sequence","13.00","",""
"10/04/2022 12:00:00 - 10/04/2022 13:00:00","BZN|DK1","Without Sequence","5.31","",""
"10/04/2022 13:00:00 - 10/04/2022 14:00:00","BZN|DK1","Without Sequence","0.10","",""
"10/04/2022 14:00:00 - 10/04/2022 15:00:00","BZN|DK1","Without Sequence","0.09","",""
"10/04/2022 15:00:00 - 10/04/2022 16:00:00","BZN|DK1","Without Sequence","0.42","",""
"10/04/2022 16:00:00 - 10/04/2022 17:00:00","BZN|DK1","Without Sequence","8.52","",""
"10/04/2022 17:00:00 - 10/04/2022 18:00:00","BZN|DK1","Without Sequence","71.03","",""
"10/04/2022 18:00:00 - 10/04/2022 19:00:00","BZN|DK1","Without Sequence","139.90","",""
"10/04/2022 19:00:00 - 10/04/2022 20:00:00","BZN|DK1","Without Sequence","200.12","",""
"10/04/2022 20:00:00 - 10/04/2022 21:00:00","BZN|DK1","Without Sequence","174.96","",""
"10/04/2022 21:00:00 - 10/04/2022 22:00:00","BZN|DK1","Without Sequence","176.73","",""
"10/04/2022 22:00:00 - 10/04/2022 23:00:00","BZN|DK1","Without Sequence","176.56","",""
"10/04/2022 23:00:00 - 11/04/2022 00:00:00","BZN|DK1","Without Sequence","175.54","",""
"11/04/2022 00:00:00 - 11/04/2022 01:00:00","BZN|DK1","Without Sequence","182.38","",""
"11/04/2022 01:00:00 - 11/04/2022 02:00:00","BZN|DK1","Without Sequence","184.32","",""
"11/04/2022 02:00:00 - 11/04/2022 03:00:00","BZN|DK1","Without Sequence","184.22","",""
"11/04/2022 03:00:00 - 11/04/2022 04:00:00","BZN|DK1","Without Sequence","185.29","",""
"11/04/2022 04:00:00 - 11/04/2022 05:00:00","BZN|DK1","Without Sequence","186.70","",""
"11/04/2022 05:00:00 - 11/04/2022 06:00:00","BZN|DK1","Without Sequence","182.25","",""
"11/04/2022 06:00:00 - 11/04/2022 07:00:00","BZN|DK1","Without Sequence","200.06","",""
"11/04/2022 07:00:00 - 11/04/2022 08:00:00","BZN|DK1","Without Sequence","299.93","",""
"11/04/2022 08:00:00 - 11/04/2022 09:00:00","BZN|DK1","Without Sequence","285.03","",""
"11/04/2022 09:00:00 - 11/04/2022 10:00:00","BZN|DK1","Without Sequence","255.00","",""
"11/04/2022 10:00:00 - 11/04/2022 11:00:00","BZN|DK1","Without Sequence","214.92","",""
"11/04/2022 11:00:00 - 11/04/2022 12:00:00","BZN|DK1","Without Sequence","190.71","",""
"11/04/2022 12:00:00 - 11/04/2022 13:00:00","BZN|DK1","Without Sequence","187.85","",""
"11/04/2022 13:00:00 - 11/04/2022 14:00:00","BZN|DK1","Without Sequence","181.84","",""
"11/04/2022 14:00:00 - 11/04/2022 15:00:00","BZN|DK1","Without Sequence","179.98","",""
"11/04/2022 15:00:00 - 11/04/2022 16:00:00","BZN|DK1","Without Sequence","179.77","",""
"11/04/2022 16:00:00 - 11/04/2022 17:00:00","BZN|DK1","Without Sequence","182.86","",""
"11/04/2022 17:00:00 - 11/04/2022 18:00:00","BZN|DK1","Without Sequence","219.39","",""
"11/04/2022 18:00:00 - 11/04/2022 19:00:00","BZN|DK1","Without Sequence","263.32","",""
"11/04/2022 19:00:00 - 11/04/2022 20:00:00","BZN|DK1","Without Sequence","296.99","",""
"11/04/2022 20:00:00 - 11/04/2022 21:00:00","BZN|DK1","Without Sequence","290.37","",""
"11/04/2022 21:00:00 - 11/04/2022 22:00:00","BZN|DK1","Without Sequence","267.81","",""
"11/04/2022 22:00:00 - 11/04/2022 23:00:00","BZN|DK1","Without Sequence","247.99","",""
"11/04/2022 23:00:00 - 12/04/2022 00:00:00","BZN|DK1","Without Sequence","204.40","",""
"12/04/2022 00:00:00 - 12/04/2022 01:00:00","BZN|DK1","Without Sequence","192.90","",""
"12/04/2022 01:00:00 - 12/04/2022 02:00:00","BZN|DK1","Without Sequence","188.71","",""
"12/04/2022 02:00:00 - 12/04/2022 03:00:00","BZN|DK1","Without Sequence","184.13","",""
"12/04/2022 03:00:00 - 12/04/2022 04:00:00","BZN|DK1","Without Sequence","183.00","",""
"12/04/2022 04:00:00 - 12/04/2022 05:00:00","BZN|DK1","Without Sequence","185.55","",""
"12/04/2022 05:00:00 - 12/04/2022 06:00:00","BZN|DK1","Without Sequence","191.53","",""
"12/04/2022 06:00:00 - 12/04/2022 07:00:00","BZN|DK1","Without Sequence","229.54","",""
"12/04/2022 07:00:00 - 12/04/2022 08:00:00","BZN|DK1","Without Sequence","268.78","",""
"12/04/2022 08:00:00 - 12/04/2022 09:00:00","BZN|DK1","Without Sequence","260.33","",""
"12/04/2022 09:00:00 - 12/04/2022 10:00:00","BZN|DK1","Without Sequence","219.02","",""
"12/04/2022 10:00:00 - 12/04/2022 11:00:00","BZN|DK1","Without Sequence","182.51","",""
"12/04/2022 11:00:00 - 12/04/2022 12:00:00","BZN|DK1","Without Sequence","172.32","",""
"12/04/2022 12:00:00 - 12/04/2022 13:00:00","BZN|DK1","Without Sequence","136.12","",""
"12/04/2022 13:00:00 - 12/04/2022 14:00:00","BZN|DK1","Without Sequence","110.02","",""
"12/04/2022 14:00:00 - 12/04/2022 15:00:00","BZN|DK1","Without Sequence","100.01","",""
"12/04/2022 15:00:00 - 12/04/2022 16:00:00","BZN|DK1","Without Sequence","118.14","",""
"12/04/2022 16:00:00 - 12/04/2022 17:00:00","BZN|DK1","Without Sequence","139.90","",""
"12/04/2022 17:00:00 - 12/04/2022 18:00:00","BZN|DK1","Without Sequence","179.40","",""
"12/04/2022 18:00:00 - 12/04/2022 19:00:00","BZN|DK1","Without Sequence","215.47","",""
"12/04/2022 19:00:00 - 12/04/2022 20:00:00","BZN|DK1","Without Sequence","194.95","",""
"12/04/2022 20:00:00 - 12/04/2022 21:00:00","BZN|DK1","Without Sequence","200.03","",""
"12/04/2022 21:00:00 - 12/04/2022 22:00:00","BZN|DK1","Without Sequence","189.08","",""
"12/04/2022 22:00:00 - 12/04/2022 23:00:00","BZN|DK1","Without Sequence","177.46","",""
"12/04/2022 23:00:00 - 13/04/2022 00:00:00","BZN|DK1","Without Sequence","137.74","",""
"13/04/2022 00:00:00 - 13/04/2022 01:00:00","BZN|DK1","Without Sequence","161.67","",""
"13/04/2022 01:00:00 - 13/04/2022 02:00:00","BZN|DK1","Without Sequence","165.81","",""
"13/04/2022 02:00:00 - 13/04/2022 03:00:00","BZN|DK1","Without Sequence","163.31","",""
"13/04/2022 03:00:00 - 13/04/2022 04:00:00","BZN|DK1","Without Sequence","167.63","",""
"13/04/2022 04:00:00 - 13/04/2022 05:00:00","BZN|DK1","Without Sequence","180.73","",""
"13/04/2022 05:00:00 - 13/04/2022 06:00:00","BZN|DK1","Without Sequence","163.20","",""
"13/04/2022 06:00:00 - 13/04/2022 07:00:00","BZN|DK1","Without Sequence","199.94","",""
"13/04/2022 07:00:00 - 13/04/2022 08:00:00","BZN|DK1","Without Sequence","189.02","",""
"13/04/2022 08:00:00 - 13/04/2022 09:00:00","BZN|DK1","Without Sequence","197.47","",""
"13/04/2022 09:00:00 - 13/04/2022 10:00:00","BZN|DK1","Without Sequence","194.48","",""
"13/04/2022 10:00:00 - 13/04/2022 11:00:00","BZN|DK1","Without Sequence","193.45","",""
"13/04/2022 11:00:00 - 13/04/2022 12:00:00","BZN|DK1","Without Sequence","192.10","",""
"13/04/2022 12:00:00 - 13/04/2022 13:00:00","BZN|DK1","Without Sequence","188.72","",""
"13/04/2022 13:00:00 - 13/04/2022 14:00:00","BZN|DK1","Without Sequence","194.25","",""
"13/04/2022 14:00:00 - 13/04/2022 15:00:00","BZN|DK1","Without Sequence","196.15","",""
"13/04/2022 15:00:00 - 13/04/2022 16:00:00","BZN|DK1","Without Sequence","196.00","",""
"13/04/2022 16:00:00 - 13/04/2022 17:00:00","BZN|DK1","Without Sequence","199.93","",""
"13/04/2022 17:00:00 - 13/04/2022 18:00:00","BZN|DK1","Without Sequence","241.25","",""
"13/04/2022 18:00:00 - 13/04/2022 19:00:00","BZN|DK1","Without Sequence","266.20","",""
"13/04/2022 19:00:00 - 13/04/2022 20:00:00","BZN|DK1","Without Sequence","298.95","",""
"13/04/2022 20:00:00 - 13/04/2022 21:00:00","BZN|DK1","Without Sequence","301.63","",""
"13/04/2022 21:00:00 - 13/04/2022 22:00:00","BZN|DK1","Without Sequence","269.03","",""
"13/04/2022 22:00:00 - 13/04/2022 23:00:00","BZN|DK1","Without Sequence","250.00","",""
"13/04/2022 23:00:00 - 14/04/2022 00:00:00","BZN|DK1","Without Sequence","231.94","",""
"14/04/2022 00:00:00 - 14/04/2022 01:00:00","BZN|DK1","Without Sequence","232.45","",""
"14/04/2022 01:00:00 - 14/04/2022 02:00:00","BZN|DK1","Without Sequence","207.63","",""
"14/04/2022 02:00:00 - 14/04/2022 03:00:00","BZN|DK1","Without Sequence","200.14","",""
"14/04/2022 03:00:00 - 14/04/2022 04:00:00","BZN|DK1","Without Sequence","198.05","",""
"14/04/2022 04:00:00 - 14/04/2022 05:00:00","BZN|DK1","Without Sequence","199.97","",""
"14/04/2022 05:00:00 - 14/04/2022 06:00:00","BZN|DK1","Without Sequence","204.46","",""
"14/04/2022 06:00:00 - 14/04/2022 07:00:00","BZN|DK1","Without Sequence","254.00","",""
"14/04/2022 07:00:00 - 14/04/2022 08:00:00","BZN|DK1","Without Sequence","272.33","",""
"14/04/2022 08:00:00 - 14/04/2022 09:00:00","BZN|DK1","Without Sequence","282.11","",""
"14/04/2022 09:00:00 - 14/04/2022 10:00:00","BZN|DK1","Without Sequence","252.78","",""
"14/04/2022 10:00:00 - 14/04/2022 11:00:00","BZN|DK1","Without Sequence","205.62","",""
"14/04/2022 11:00:00 - 14/04/2022 12:00:00","BZN|DK1","Without Sequence","199.91","",""
"14/04/2022 12:00:00 - 14/04/2022 13:00:00","BZN|DK1","Without Sequence","197.44","",""
"14/04/2022 13:00:00 - 14/04/2022 14:00:00","BZN|DK1","Without Sequence","194.58","",""
"14/04/2022 14:00:00 - 14/04/2022 15:00:00","BZN|DK1","Without Sequence","193.24","",""
"14/04/2022 15:00:00 - 14/04/2022 16:00:00","BZN|DK1","Without Sequence","191.60","",""
"14/04/2022 16:00:00 - 14/04/2022 17:00:00","BZN|DK1","Without Sequence","193.93","",""
"14/04/2022 17:00:00 - 14/04/2022 18:00:00","BZN|DK1","Without Sequence","199.99","",""
"14/04/2022 18:00:00 - 14/04/2022 19:00:00","BZN|DK1","Without Sequence","227.53","",""
"14/04/2022 19:00:00 - 14/04/2022 20:00:00","BZN|DK1","Without Sequence","271.07","",""
