"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"27/03/2024 22:00:00 - 27/03/2024 23:00:00","BZN|DK1","Without Sequence","83.02","",""
"27/03/2024 23:00:00 - 28/03/2024 00:00:00","BZN|DK1","Without Sequence","74.47","",""
"28/03/2024 00:00:00 - 28/03/2024 01:00:00","BZN|DK1","Without Sequence","79.09","",""
"28/03/2024 01:00:00 - 28/03/2024 02:00:00","BZN|DK1","Without Sequence","72.60","",""
"28/03/2024 02:00:00 - 28/03/2024 03:00:00","BZN|DK1","Without Sequence","65.24","",""
"28/03/2024 03:00:00 - 28/03/2024 04:00:00","BZN|DK1","Without Sequence","58.10","",""
"28/03/2024 04:00:00 - 28/03/2024 05:00:00","BZN|DK1","Without Sequence","57.40","",""
"28/03/2024 05:00:00 - 28/03/2024 06:00:00","BZN|DK1","Without Sequence","57.52","",""
"28/03/2024 06:00:00 - 28/03/2024 07:00:00","BZN|DK1","Without Sequence","60.01","",""
"28/03/2024 07:00:00 - 28/03/2024 08:00:00","BZN|DK1","Without Sequence","76.05","",""
"28/03/2024 08:00:00 - 28/03/2024 09:00:00","BZN|DK1","Without Sequence","80.92","",""
"28/03/2024 09:00:00 - 28/03/2024 10:00:00","BZN|DK1","Without Sequence","63.24","",""
"28/03/2024 10:00:00 - 28/03/2024 11:00:00","BZN|DK1","Without Sequence","47.07","",""
"28/03/2024 11:00:00 - 28/03/2024 12:00:00","BZN|DK1","Without Sequence","37.82","",""
"28/03/2024 12:00:00 - 28/03/2024 13:00:00","BZN|DK1","Without Sequence","32.91","",""
"28/03/2024 13:00:00 - 28/03/2024 14:00:00","BZN|DK1","Without Sequence","30.29","",""
"28/03/2024 14:00:00 - 28/03/2024 15:00:00","BZN|DK1","Without Sequence","29.47","",""
"28/03/2024 15:00:00 - 28/03/2024 16:00:00","BZN|DK1","Without Sequence","24.67","",""
"28/03/2024 16:00:00 - 28/03/2024 17:00:00","BZN|DK1","Without Sequence","33.17","",""
"28/03/2024 17:00:00 - 28/03/2024 18:00:00","BZN|DK1","Without Sequence","52.72","",""
"28/03/2024 18:00:00 - 28/03/2024 19:00:00","BZN|DK1","Without Sequence","63.68","",""
"28/03/2024 19:00:00 - 28/03/2024 20:00:00","BZN|DK1","Without Sequence","62.17","",""
"28/03/2024 20:00:00 - 28/03/2024 21:00:00","BZN|DK1","Without Sequence","54.84","",""
"28/03/2024 21:00:00 - 28/03/2024 22:00:00","BZN|DK1","Without Sequence","51.83","",""
"28/03/2024 22:00:00 - 28/03/2024 23:00:00","BZN|DK1","Without Sequence","33.05","",""
"28/03/2024 23:00:00 - 29/03/2024 00:00:00","BZN|DK1","Without Sequence","25.00","",""
"29/03/2024 00:00:00 - 29/03/2024 01:00:00","BZN|DK1","Without Sequence","20.60","",""
"29/03/2024 01:00:00 - 29/03/2024 02:00:00","BZN|DK1","Without Sequence","18.83","",""
"29/03/2024 02:00:00 - 29/03/2024 03:00:00","BZN|DK1","Without Sequence","12.43","",""
"29/03/2024 03:00:00 - 29/03/2024 04:00:00","BZN|DK1","Without Sequence","10.24","",""
"29/03/2024 04:00:00 - 29/03/2024 05:00:00","BZN|DK1","Without Sequence","12.59","",""
"29/03/2024 05:00:00 - 29/03/2024 06:00:00","BZN|DK1","Without Sequence","14.32","",""
"29/03/2024 06:00:00 - 29/03/2024 07:00:00","BZN|DK1","Without Sequence","22.02","",""
"29/03/2024 07:00:00 - 29/03/2024 08:00:00","BZN|DK1","Without Sequence","22.39","",""
"29/03/2024 08:00:00 - 29/03/2024 09:00:00","BZN|DK1","Without Sequence","15.94","",""
"29/03/2024 09:00:00 - 29/03/2024 10:00:00","BZN|DK1","Without Sequence","13.28","",""
"29/03/2024 10:00:00 - 29/03/2024 11:00:00","BZN|DK1","Without Sequence","16.88","",""
"29/03/2024 11:00:00 - 29/03/2024 12:00:00","BZN|DK1","Without Sequence","18.83","",""
"29/03/2024 12:00:00 - 29/03/2024 13:00:00","BZN|DK1","Without Sequence","13.00","",""
"29/03/2024 13:00:00 - 29/03/2024 14:00:00","BZN|DK1","Without Sequence","9.86","",""
"29/03/2024 14:00:00 - 29/03/2024 15:00:00","BZN|DK1","Without Sequence","13.44","",""
"29/03/2024 15:00:00 - 29/03/2024 16:00:00","BZN|DK1","Without Sequence","21.58","",""
"29/03/2024 16:00:00 - 29/03/2024 17:00:00","BZN|DK1","Without Sequence","49.50","",""
"29/03/2024 17:00:00 - 29/03/2024 18:00:00","BZN|DK1","Without Sequence","79.93","",""
"29/03/2024 18:00:00 - 29/03/2024 19:00:00","BZN|DK1","Without Sequence","101.97","",""
"29/03/2024 19:00:00 - 29/03/2024 20:00:00","BZN|DK1","Without Sequence","105.45","",""
"29/03/2024 20:00:00 - 29/03/2024 21:00:00","BZN|DK1","Without Sequence","87.40","",""
"29/03/2024 21:00:00 - 29/03/2024 22:00:00","BZN|DK1","Without Sequence","79.93","",""
"29/03/2024 22:00:00 - 29/03/2024 23:00:00","BZN|DK1","Without Sequence","75.89","",""
"29/03/2024 23:00:00 - 30/03/2024 00:00:00","BZN|DK1","Without Sequence","70.00","",""
"30/03/2024 00:00:00 - 30/03/2024 01:00:00","BZN|DK1","Without Sequence","69.30","",""
"30/03/2024 01:00:00 - 30/03/2024 02:00:00","BZN|DK1","Without Sequence","58.16","",""
"30/03/2024 02:00:00 - 30/03/2024 03:00:00","BZN|DK1","Without Sequence","58.88","",""
"30/03/2024 03:00:00 - 30/03/2024 04:00:00","BZN|DK1","Without Sequence","58.95","",""
"30/03/2024 04:00:00 - 30/03/2024 05:00:00","BZN|DK1","Without Sequence","59.23","",""
"30/03/2024 05:00:00 - 30/03/2024 06:00:00","BZN|DK1","Without Sequence","65.05","",""
"30/03/2024 06:00:00 - 30/03/2024 07:00:00","BZN|DK1","Without Sequence","58.57","",""
"30/03/2024 07:00:00 - 30/03/2024 08:00:00","BZN|DK1","Without Sequence","47.79","",""
"30/03/2024 08:00:00 - 30/03/2024 09:00:00","BZN|DK1","Without Sequence","45.23","",""
"30/03/2024 09:00:00 - 30/03/2024 10:00:00","BZN|DK1","Without Sequence","46.18","",""
"30/03/2024 10:00:00 - 30/03/2024 11:00:00","BZN|DK1","Without Sequence","36.07","",""
"30/03/2024 11:00:00 - 30/03/2024 12:00:00","BZN|DK1","Without Sequence","25.08","",""
"30/03/2024 12:00:00 - 30/03/2024 13:00:00","BZN|DK1","Without Sequence","25.74","",""
"30/03/2024 13:00:00 - 30/03/2024 14:00:00","BZN|DK1","Without Sequence","13.15","",""
"30/03/2024 14:00:00 - 30/03/2024 15:00:00","BZN|DK1","Without Sequence","15.87","",""
"30/03/2024 15:00:00 - 30/03/2024 16:00:00","BZN|DK1","Without Sequence","34.20","",""
"30/03/2024 16:00:00 - 30/03/2024 17:00:00","BZN|DK1","Without Sequence","52.52","",""
"30/03/2024 17:00:00 - 30/03/2024 18:00:00","BZN|DK1","Without Sequence","77.75","",""
"30/03/2024 18:00:00 - 30/03/2024 19:00:00","BZN|DK1","Without Sequence","88.11","",""
"30/03/2024 19:00:00 - 30/03/2024 20:00:00","BZN|DK1","Without Sequence","59.31","",""
"30/03/2024 20:00:00 - 30/03/2024 21:00:00","BZN|DK1","Without Sequence","59.22","",""
"30/03/2024 21:00:00 - 30/03/2024 22:00:00","BZN|DK1","Without Sequence","59.03","",""
"30/03/2024 22:00:00 - 30/03/2024 23:00:00","BZN|DK1","Without Sequence","70.83","",""
"30/03/2024 23:00:00 - 31/03/2024 00:00:00","BZN|DK1","Without Sequence","65.74","",""
"31/03/2024 00:00:00 - 31/03/2024 01:00:00 (CET)","BZN|DK1","Without Sequence","75.70","",""
"31/03/2024 01:00:00 (CET) - 31/03/2024 03:00:00 (CEST)","BZN|DK1","Without Sequence","66.71","",""
"31/03/2024 03:00:00 (CEST) - 31/03/2024 04:00:00","BZN|DK1","Without Sequence","64.98","",""
"31/03/2024 04:00:00 - 31/03/2024 05:00:00","BZN|DK1","Without Sequence","60.48","",""
"31/03/2024 05:00:00 - 31/03/2024 06:00:00","BZN|DK1","Without Sequence","58.74","",""
"31/03/2024 06:00:00 - 31/03/2024 07:00:00","BZN|DK1","Without Sequence","64.46","",""
"31/03/2024 07:00:00 - 31/03/2024 08:00:00","BZN|DK1","Without Sequence","71.51","",""
"31/03/2024 08:00:00 - 31/03/2024 09:00:00","BZN|DK1","Without Sequence","65.03","",""
"31/03/2024 09:00:00 - 31/03/2024 10:00:00","BZN|DK1","Without Sequence","50.32","",""
"31/03/2024 10:00:00 - 31/03/2024 11:00:00","BZN|DK1","Without Sequence","41.03","",""
"31/03/2024 11:00:00 - 31/03/2024 12:00:00","BZN|DK1","Without Sequence","35.37","",""
"31/03/2024 12:00:00 - 31/03/2024 13:00:00","BZN|DK1","Without Sequence","35.46","",""
"31/03/2024 13:00:00 - 31/03/2024 14:00:00","BZN|DK1","Without Sequence","33.10","",""
"31/03/2024 14:00:00 - 31/03/2024 15:00:00","BZN|DK1","Without Sequence","30.68","",""
"31/03/2024 15:00:00 - 31/03/2024 16:00:00","BZN|DK1","Without Sequence","32.60","",""
"31/03/2024 16:00:00 - 31/03/2024 17:00:00","BZN|DK1","Without Sequence","41.07","",""
"31/03/2024 17:00:00 - 31/03/2024 18:00:00","BZN|DK1","Without Sequence","66.74","",""
"31/03/2024 18:00:00 - 31/03/2024 19:00:00","BZN|DK1","Without Sequence","89.32","",""
"31/03/2024 19:00:00 - 31/03/2024 20:00:00","BZN|DK1","Without Sequence","117.29","",""
"31/03/2024 20:00:00 - 31/03/2024 21:00:00","BZN|DK1","Without Sequence","83.72","",""
"31/03/2024 21:00:00 - 31/03/2024 22:00:00","BZN|DK1","Without Sequence","70.00","",""
"31/03/2024 22:00:00 - 31/03/2024 23:00:00","BZN|DK1","Without Sequence","64.51","",""
"31/03/2024 23:00:00 - 01/04/2024 00:00:00","BZN|DK1","Without Sequence","54.90","",""
"01/04/2024 00:00:00 - 01/04/2024 01:00:00","BZN|DK1","Without Sequence","49.95","",""
"01/04/2024 01:00:00 - 01/04/2024 02:00:00","BZN|DK1","Without Sequence","48.98","",""
"01/04/2024 02:00:00 - 01/04/2024 03:00:00","BZN|DK1","Without Sequence","46.06","",""
"01/04/2024 03:00:00 - 01/04/2024 04:00:00","BZN|DK1","Without Sequence","43.58","",""
"01/04/2024 04:00:00 - 01/04/2024 05:00:00","BZN|DK1","Without Sequence","49.40","",""
"01/04/2024 05:00:00 - 01/04/2024 06:00:00","BZN|DK1","Without Sequence","52.35","",""
"01/04/2024 06:00:00 - 01/04/2024 07:00:00","BZN|DK1","Without Sequence","58.71","",""
"01/04/2024 07:00:00 - 01/04/2024 08:00:00","BZN|DK1","Without Sequence","64.49","",""
"01/04/2024 08:00:00 - 01/04/2024 09:00:00","BZN|DK1","Without Sequence","58.71","",""
"01/04/2024 09:00:00 - 01/04/2024 10:00:00","BZN|DK1","Without Sequence","60.89","",""
"01/04/2024 10:00:00 - 01/04/2024 11:00:00","BZN|DK1","Without Sequence","54.36","",""
"01/04/2024 11:00:00 - 01/04/2024 12:00:00","BZN|DK1","Without Sequence","44.78","",""
"01/04/2024 12:00:00 - 01/04/2024 13:00:00","BZN|DK1","Without Sequence","48.75","",""
"01/04/2024 13:00:00 - 01/04/2024 14:00:00","BZN|DK1","Without Sequence","35.19","",""
"01/04/2024 14:00:00 - 01/04/2024 15:00:00","BZN|DK1","Without Sequence","34.02","",""
"01/04/2024 15:00:00 - 01/04/2024 16:00:00","BZN|DK1","Without Sequence","43.68","",""
"01/04/2024 16:00:00 - 01/04/2024 17:00:00","BZN|DK1","Without Sequence","44.40","",""
"01/04/2024 17:00:00 - 01/04/2024 18:00:00","BZN|DK1","Without Sequence","40.77","",""
"01/04/2024 18:00:00 - 01/04/2024 19:00:00","BZN|DK1","Without Sequence","48.86","",""
"01/04/2024 19:00:00 - 01/04/2024 20:00:00","BZN|DK1","Without Sequence","50.08","",""
"01/04/2024 20:00:00 - 01/04/2024 21:00:00","BZN|DK1","Without Sequence","51.12","",""
"01/04/2024 21:00:00 - 01/04/2024 22:00:00","BZN|DK1","Without Sequence","48.99","",""
"01/04/2024 22:00:00 - 01/04/2024 23:00:00","BZN|DK1","Without Sequence","41.00","",""
"01/04/2024 23:00:00 - 02/04/2024 00:00:00","BZN|DK1","Without Sequence","29.63","",""
"02/04/2024 00:00:00 - 02/04/2024 01:00:00","BZN|DK1","Without Sequence","43.36","",""
"02/04/2024 01:00:00 - 02/04/2024 02:00:00","BZN|DK1","Without Sequence","36.33","",""
"02/04/2024 02:00:00 - 02/04/2024 03:00:00","BZN|DK1","Without Sequence","16.46","",""
"02/04/2024 03:00:00 - 02/04/2024 04:00:00","BZN|DK1","Without Sequence","7.54","",""
"02/04/2024 04:00:00 - 02/04/2024 05:00:00","BZN|DK1","Without Sequence","1.94","",""
"02/04/2024 05:00:00 - 02/04/2024 06:00:00","BZN|DK1","Without Sequence","7.27","",""
"02/04/2024 06:00:00 - 02/04/2024 07:00:00","BZN|DK1","Without Sequence","57.22","",""
"02/04/2024 07:00:00 - 02/04/2024 08:00:00","BZN|DK1","Without Sequence","74.36","",""
"02/04/2024 08:00:00 - 02/04/2024 09:00:00","BZN|DK1","Without Sequence","68.93","",""
"02/04/2024 09:00:00 - 02/04/2024 10:00:00","BZN|DK1","Without Sequence","46.98","",""
"02/04/2024 10:00:00 - 02/04/2024 11:00:00","BZN|DK1","Without Sequence","38.29","",""
"02/04/2024 11:00:00 - 02/04/2024 12:00:00","BZN|DK1","Without Sequence","39.30","",""
"02/04/2024 12:00:00 - 02/04/2024 13:00:00","BZN|DK1","Without Sequence","40.07","",""
"02/04/2024 13:00:00 - 02/04/2024 14:00:00","BZN|DK1","Without Sequence","43.63","",""
"02/04/2024 14:00:00 - 02/04/2024 15:00:00","BZN|DK1","Without Sequence","33.38","",""
"02/04/2024 15:00:00 - 02/04/2024 16:00:00","BZN|DK1","Without Sequence","25.10","",""
"02/04/2024 16:00:00 - 02/04/2024 17:00:00","BZN|DK1","Without Sequence","8.83","",""
"02/04/2024 17:00:00 - 02/04/2024 18:00:00","BZN|DK1","Without Sequence","41.46","",""
"02/04/2024 18:00:00 - 02/04/2024 19:00:00","BZN|DK1","Without Sequence","72.70","",""
"02/04/2024 19:00:00 - 02/04/2024 20:00:00","BZN|DK1","Without Sequence","95.39","",""
"02/04/2024 20:00:00 - 02/04/2024 21:00:00","BZN|DK1","Without Sequence","94.88","",""
"02/04/2024 21:00:00 - 02/04/2024 22:00:00","BZN|DK1","Without Sequence","78.13","",""
"02/04/2024 22:00:00 - 02/04/2024 23:00:00","BZN|DK1","Without Sequence","74.86","",""
"02/04/2024 23:00:00 - 03/04/2024 00:00:00","BZN|DK1","Without Sequence","70.88","",""
"03/04/2024 00:00:00 - 03/04/2024 01:00:00","BZN|DK1","Without Sequence","74.13","",""
"03/04/2024 01:00:00 - 03/04/2024 02:00:00","BZN|DK1","Without Sequence","71.75","",""
"03/04/2024 02:00:00 - 03/04/2024 03:00:00","BZN|DK1","Without Sequence","70.05","",""
"03/04/2024 03:00:00 - 03/04/2024 04:00:00","BZN|DK1","Without Sequence","64.66","",""
"03/04/2024 04:00:00 - 03/04/2024 05:00:00","BZN|DK1","Without Sequence","64.89","",""
"03/04/2024 05:00:00 - 03/04/2024 06:00:00","BZN|DK1","Without Sequence","68.73","",""
"03/04/2024 06:00:00 - 03/04/2024 07:00:00","BZN|DK1","Without Sequence","94.91","",""
"03/04/2024 07:00:00 - 03/04/2024 08:00:00","BZN|DK1","Without Sequence","117.93","",""
"03/04/2024 08:00:00 - 03/04/2024 09:00:00","BZN|DK1","Without Sequence","117.93","",""
"03/04/2024 09:00:00 - 03/04/2024 10:00:00","BZN|DK1","Without Sequence","100.98","",""
"03/04/2024 10:00:00 - 03/04/2024 11:00:00","BZN|DK1","Without Sequence","107.35","",""
"03/04/2024 11:00:00 - 03/04/2024 12:00:00","BZN|DK1","Without Sequence","90.81","",""
"03/04/2024 12:00:00 - 03/04/2024 13:00:00","BZN|DK1","Without Sequence","82.03","",""
"03/04/2024 13:00:00 - 03/04/2024 14:00:00","BZN|DK1","Without Sequence","76.88","",""
"03/04/2024 14:00:00 - 03/04/2024 15:00:00","BZN|DK1","Without Sequence","73.04","",""
"03/04/2024 15:00:00 - 03/04/2024 16:00:00","BZN|DK1","Without Sequence","58.77","",""
"03/04/2024 16:00:00 - 03/04/2024 17:00:00","BZN|DK1","Without Sequence","60.97","",""
"03/04/2024 17:00:00 - 03/04/2024 18:00:00","BZN|DK1","Without Sequence","70.31","",""
"03/04/2024 18:00:00 - 03/04/2024 19:00:00","BZN|DK1","Without Sequence","85.00","",""
"03/04/2024 19:00:00 - 03/04/2024 20:00:00","BZN|DK1","Without Sequence","106.59","",""
"03/04/2024 20:00:00 - 03/04/2024 21:00:00","BZN|DK1","Without Sequence","99.14","",""
"03/04/2024 21:00:00 - 03/04/2024 22:00:00","BZN|DK1","Without Sequence","74.71","",""
"03/04/2024 22:00:00 - 03/04/2024 23:00:00","BZN|DK1","Without Sequence","61.49","",""
"03/04/2024 23:00:00 - 04/04/2024 00:00:00","BZN|DK1","Without Sequence","55.33","",""
"04/04/2024 00:00:00 - 04/04/2024 01:00:00","BZN|DK1","Without Sequence","54.52","",""
"04/04/2024 01:00:00 - 04/04/2024 02:00:00","BZN|DK1","Without Sequence","52.01","",""
"04/04/2024 02:00:00 - 04/04/2024 03:00:00","BZN|DK1","Without Sequence","50.17","",""
"04/04/2024 03:00:00 - 04/04/2024 04:00:00","BZN|DK1","Without Sequence","51.57","",""
"04/04/2024 04:00:00 - 04/04/2024 05:00:00","BZN|DK1","Without Sequence","51.94","",""
"04/04/2024 05:00:00 - 04/04/2024 06:00:00","BZN|DK1","Without Sequence","54.08","",""
"04/04/2024 06:00:00 - 04/04/2024 07:00:00","BZN|DK1","Without Sequence","60.90","",""
"04/04/2024 07:00:00 - 04/04/2024 08:00:00","BZN|DK1","Without Sequence","65.47","",""
"04/04/2024 08:00:00 - 04/04/2024 09:00:00","BZN|DK1","Without Sequence","75.33","",""
"04/04/2024 09:00:00 - 04/04/2024 10:00:00","BZN|DK1","Without Sequence","71.79","",""
"04/04/2024 10:00:00 - 04/04/2024 11:00:00","BZN|DK1","Without Sequence","69.17","",""
"04/04/2024 11:00:00 - 04/04/2024 12:00:00","BZN|DK1","Without Sequence","63.06","",""
"04/04/2024 12:00:00 - 04/04/2024 13:00:00","BZN|DK1","Without Sequence","58.08","",""
"04/04/2024 13:00:00 - 04/04/2024 14:00:00","BZN|DK1","Without Sequence","56.22","",""
"04/04/2024 14:00:00 - 04/04/2024 15:00:00","BZN|DK1","Without Sequence","55.49","",""
"04/04/2024 15:00:00 - 04/04/2024 16:00:00","BZN|DK1","Without Sequence","56.17","",""
"04/04/2024 16:00:00 - 04/04/2024 17:00:00","BZN|DK1","Without Sequence","57.08","",""
"04/04/2024 17:00:00 - 04/04/2024 18:00:00","BZN|DK1","Without Sequence","69.08","",""
"04/04/2024 18:00:00 - 04/04/2024 19:00:00","BZN|DK1","Without Sequence","75.36","",""
"04/04/2024 19:00:00 - 04/04/2024 20:00:00","BZN|DK1","Without Sequence","90.48","",""
"04/04/2024 20:00:00 - 04/04/2024 21:00:00","BZN|DK1","Without Sequence","69.80","",""
"04/04/2024 21:00:00 - 04/04/2024 22:00:00","BZN|DK1","Without Sequence","61.73","",""
"04/04/2024 22:00:00 - 04/04/2024 23:00:00","BZN|DK1","Without Sequence","58.92","",""
"04/04/2024 23:00:00 - 05/04/2024 00:00:00","BZN|DK1","Without Sequence","57.67","",""
"05/04/2024 00:00:00 - 05/04/2024 01:00:00","BZN|DK1","Without Sequence","52.85","",""
"05/04/2024 01:00:00 - 05/04/2024 02:00:00","BZN|DK1","Without Sequence","51.20","",""
"05/04/2024 02:00:00 - 05/04/2024 03:00:00","BZN|DK1","Without Sequence","49.95","",""
"05/04/2024 03:00:00 - 05/04/2024 04:00:00","BZN|DK1","Without Sequence","47.91","",""
"05/04/2024 04:00:00 - 05/04/2024 05:00:00","BZN|DK1","Without Sequence","47.37","",""
"05/04/2024 05:00:00 - 05/04/2024 06:00:00","BZN|DK1","Without Sequence","47.29","",""
"05/04/2024 06:00:00 - 05/04/2024 07:00:00","BZN|DK1","Without Sequence","60.16","",""
"05/04/2024 07:00:00 - 05/04/2024 08:00:00","BZN|DK1","Without Sequence","76.79","",""
"05/04/2024 08:00:00 - 05/04/2024 09:00:00","BZN|DK1","Without Sequence","80.00","",""
"05/04/2024 09:00:00 - 05/04/2024 10:00:00","BZN|DK1","Without Sequence","67.59","",""
"05/04/2024 10:00:00 - 05/04/2024 11:00:00","BZN|DK1","Without Sequence","50.50","",""
"05/04/2024 11:00:00 - 05/04/2024 12:00:00","BZN|DK1","Without Sequence","45.54","",""
"05/04/2024 12:00:00 - 05/04/2024 13:00:00","BZN|DK1","Without Sequence","44.43","",""
"05/04/2024 13:00:00 - 05/04/2024 14:00:00","BZN|DK1","Without Sequence","40.03","",""
"05/04/2024 14:00:00 - 05/04/2024 15:00:00","BZN|DK1","Without Sequence","37.07","",""
"05/04/2024 15:00:00 - 05/04/2024 16:00:00","BZN|DK1","Without Sequence","23.69","",""
"05/04/2024 16:00:00 - 05/04/2024 17:00:00","BZN|DK1","Without Sequence","8.09","",""
"05/04/2024 17:00:00 - 05/04/2024 18:00:00","BZN|DK1","Without Sequence","37.46","",""
"05/04/2024 18:00:00 - 05/04/2024 19:00:00","BZN|DK1","Without Sequence","49.65","",""
"05/04/2024 19:00:00 - 05/04/2024 20:00:00","BZN|DK1","Without Sequence","53.40","",""
"05/04/2024 20:00:00 - 05/04/2024 21:00:00","BZN|DK1","Without Sequence","53.92","",""
"05/04/2024 21:00:00 - 05/04/2024 22:00:00","BZN|DK1","Without Sequence","53.40","",""
"05/04/2024 22:00:00 - 05/04/2024 23:00:00","BZN|DK1","Without Sequence","52.73","",""
"05/04/2024 23:00:00 - 06/04/2024 00:00:00","BZN|DK1","Without Sequence","49.62","",""
"06/04/2024 00:00:00 - 06/04/2024 01:00:00","BZN|DK1","Without Sequence","42.31","",""
"06/04/2024 01:00:00 - 06/04/2024 02:00:00","BZN|DK1","Without Sequence","43.78","",""
"06/04/2024 02:00:00 - 06/04/2024 03:00:00","BZN|DK1","Without Sequence","44.00","",""
"06/04/2024 03:00:00 - 06/04/2024 04:00:00","BZN|DK1","Without Sequence","44.87","",""
"06/04/2024 04:00:00 - 06/04/2024 05:00:00","BZN|DK1","Without Sequence","47.51","",""
"06/04/2024 05:00:00 - 06/04/2024 06:00:00","BZN|DK1","Without Sequence","48.25","",""
"06/04/2024 06:00:00 - 06/04/2024 07:00:00","BZN|DK1","Without Sequence","49.94","",""
"06/04/2024 07:00:00 - 06/04/2024 08:00:00","BZN|DK1","Without Sequence","51.26","",""
"06/04/2024 08:00:00 - 06/04/2024 09:00:00","BZN|DK1","Without Sequence","50.23","",""
"06/04/2024 09:00:00 - 06/04/2024 10:00:00","BZN|DK1","Without Sequence","48.25","",""
"06/04/2024 10:00:00 - 06/04/2024 11:00:00","BZN|DK1","Without Sequence","29.42","",""
"06/04/2024 11:00:00 - 06/04/2024 12:00:00","BZN|DK1","Without Sequence","4.60","",""
"06/04/2024 12:00:00 - 06/04/2024 13:00:00","BZN|DK1","Without Sequence","16.50","",""
"06/04/2024 13:00:00 - 06/04/2024 14:00:00","BZN|DK1","Without Sequence","2.00","",""
"06/04/2024 14:00:00 - 06/04/2024 15:00:00","BZN|DK1","Without Sequence","0.04","",""
"06/04/2024 15:00:00 - 06/04/2024 16:00:00","BZN|DK1","Without Sequence","0.06","",""
"06/04/2024 16:00:00 - 06/04/2024 17:00:00","BZN|DK1","Without Sequence","0.10","",""
"06/04/2024 17:00:00 - 06/04/2024 18:00:00","BZN|DK1","Without Sequence","15.81","",""
"06/04/2024 18:00:00 - 06/04/2024 19:00:00","BZN|DK1","Without Sequence","52.70","",""
"06/04/2024 19:00:00 - 06/04/2024 20:00:00","BZN|DK1","Without Sequence","50.96","",""
"06/04/2024 20:00:00 - 06/04/2024 21:00:00","BZN|DK1","Without Sequence","46.88","",""
"06/04/2024 21:00:00 - 06/04/2024 22:00:00","BZN|DK1","Without Sequence","43.71","",""
"06/04/2024 22:00:00 - 06/04/2024 23:00:00","BZN|DK1","Without Sequence","39.65","",""
"06/04/2024 23:00:00 - 07/04/2024 00:00:00","BZN|DK1","Without Sequence","25.26","",""
"07/04/2024 00:00:00 - 07/04/2024 01:00:00","BZN|DK1","Without Sequence","10.97","",""
"07/04/2024 01:00:00 - 07/04/2024 02:00:00","BZN|DK1","Without Sequence","0.09","",""
"07/04/2024 02:00:00 - 07/04/2024 03:00:00","BZN|DK1","Without Sequence","0.00","",""
"07/04/2024 03:00:00 - 07/04/2024 04:00:00","BZN|DK1","Without Sequence","0.00","",""
"07/04/2024 04:00:00 - 07/04/2024 05:00:00","BZN|DK1","Without Sequence","0.00","",""
"07/04/2024 05:00:00 - 07/04/2024 06:00:00","BZN|DK1","Without Sequence","0.00","",""
"07/04/2024 06:00:00 - 07/04/2024 07:00:00","BZN|DK1","Without Sequence","0.00","",""
"07/04/2024 07:00:00 - 07/04/2024 08:00:00","BZN|DK1","Without Sequence","0.00","",""
"07/04/2024 08:00:00 - 07/04/2024 09:00:00","BZN|DK1","Without Sequence","0.00","",""
"07/04/2024 09:00:00 - 07/04/2024 10:00:00","BZN|DK1","Without Sequence","-0.01","",""
"07/04/2024 10:00:00 - 07/04/2024 11:00:00","BZN|DK1","Without Sequence","-0.16","",""
"07/04/2024 11:00:00 - 07/04/2024 12:00:00","BZN|DK1","Without Sequence","-3.01","",""
"07/04/2024 12:00:00 - 07/04/2024 13:00:00","BZN|DK1","Without Sequence","-4.10","",""
"07/04/2024 13:00:00 - 07/04/2024 14:00:00","BZN|DK1","Without Sequence","-6.55","",""
"07/04/2024 14:00:00 - 07/04/2024 15:00:00","BZN|DK1","Without Sequence","-10.00","",""
"07/04/2024 15:00:00 - 07/04/2024 16:00:00","BZN|DK1","Without Sequence","-5.04","",""
"07/04/2024 16:00:00 - 07/04/2024 17:00:00","BZN|DK1","Without Sequence","-0.16","",""
"07/04/2024 17:00:00 - 07/04/2024 18:00:00","BZN|DK1","Without Sequence","4.28","",""
"07/04/2024 18:00:00 - 07/04/2024 19:00:00","BZN|DK1","Without Sequence","38.72","",""
"07/04/2024 19:00:00 - 07/04/2024 20:00:00","BZN|DK1","Without Sequence","46.12","",""
"07/04/2024 20:00:00 - 07/04/2024 21:00:00","BZN|DK1","Without Sequence","47.79","",""
"07/04/2024 21:00:00 - 07/04/2024 22:00:00","BZN|DK1","Without Sequence","48.21","",""
"07/04/2024 22:00:00 - 07/04/2024 23:00:00","BZN|DK1","Without Sequence","45.69","",""
"07/04/2024 23:00:00 - 08/04/2024 00:00:00","BZN|DK1","Without Sequence","42.75","",""
"08/04/2024 00:00:00 - 08/04/2024 01:00:00","BZN|DK1","Without Sequence","41.34","",""
"08/04/2024 01:00:00 - 08/04/2024 02:00:00","BZN|DK1","Without Sequence","39.57","",""
"08/04/2024 02:00:00 - 08/04/2024 03:00:00","BZN|DK1","Without Sequence","39.16","",""
"08/04/2024 03:00:00 - 08/04/2024 04:00:00","BZN|DK1","Without Sequence","41.87","",""
"08/04/2024 04:00:00 - 08/04/2024 05:00:00","BZN|DK1","Without Sequence","44.04","",""
"08/04/2024 05:00:00 - 08/04/2024 06:00:00","BZN|DK1","Without Sequence","44.86","",""
"08/04/2024 06:00:00 - 08/04/2024 07:00:00","BZN|DK1","Without Sequence","50.51","",""
