"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"10/04/2024 22:00:00 - 10/04/2024 23:00:00","BZN|DK2","Without Sequence","52.56","",""
"10/04/2024 23:00:00 - 11/04/2024 00:00:00","BZN|DK2","Without Sequence","47.22","",""
"11/04/2024 00:00:00 - 11/04/2024 01:00:00","BZN|DK2","Without Sequence","40.68","",""
"11/04/2024 01:00:00 - 11/04/2024 02:00:00","BZN|DK2","Without Sequence","26.67","",""
"11/04/2024 02:00:00 - 11/04/2024 03:00:00","BZN|DK2","Without Sequence","22.20","",""
"11/04/2024 03:00:00 - 11/04/2024 04:00:00","BZN|DK2","Without Sequence","9.99","",""
"11/04/2024 04:00:00 - 11/04/2024 05:00:00","BZN|DK2","Without Sequence","1.57","",""
"11/04/2024 05:00:00 - 11/04/2024 06:00:00","BZN|DK2","Without Sequence","1.56","",""
"11/04/2024 06:00:00 - 11/04/2024 07:00:00","BZN|DK2","Without Sequence","2.61","",""
"11/04/2024 07:00:00 - 11/04/2024 08:00:00","BZN|DK2","Without Sequence","39.87","",""
"11/04/2024 08:00:00 - 11/04/2024 09:00:00","BZN|DK2","Without Sequence","41.55","",""
"11/04/2024 09:00:00 - 11/04/2024 10:00:00","BZN|DK2","Without Sequence","30.00","",""
"11/04/2024 10:00:00 - 11/04/2024 11:00:00","BZN|DK2","Without Sequence","10.05","",""
"11/04/2024 11:00:00 - 11/04/2024 12:00:00","BZN|DK2","Without Sequence","0.86","",""
"11/04/2024 12:00:00 - 11/04/2024 13:00:00","BZN|DK2","Without Sequence","0.91","",""
"11/04/2024 13:00:00 - 11/04/2024 14:00:00","BZN|DK2","Without Sequence","1.10","",""
"11/04/2024 14:00:00 - 11/04/2024 15:00:00","BZN|DK2","Without Sequence","0.57","",""
"11/04/2024 15:00:00 - 11/04/2024 16:00:00","BZN|DK2","Without Sequence","12.88","",""
"11/04/2024 16:00:00 - 11/04/2024 17:00:00","BZN|DK2","Without Sequence","8.68","",""
"11/04/2024 17:00:00 - 11/04/2024 18:00:00","BZN|DK2","Without Sequence","46.53","",""
"11/04/2024 18:00:00 - 11/04/2024 19:00:00","BZN|DK2","Without Sequence","95.42","",""
"11/04/2024 19:00:00 - 11/04/2024 20:00:00","BZN|DK2","Without Sequence","134.36","",""
"11/04/2024 20:00:00 - 11/04/2024 21:00:00","BZN|DK2","Without Sequence","119.80","",""
"11/04/2024 21:00:00 - 11/04/2024 22:00:00","BZN|DK2","Without Sequence","91.05","",""
"11/04/2024 22:00:00 - 11/04/2024 23:00:00","BZN|DK2","Without Sequence","72.55","",""
"11/04/2024 23:00:00 - 12/04/2024 00:00:00","BZN|DK2","Without Sequence","60.47","",""
"12/04/2024 00:00:00 - 12/04/2024 01:00:00","BZN|DK2","Without Sequence","45.54","",""
"12/04/2024 01:00:00 - 12/04/2024 02:00:00","BZN|DK2","Without Sequence","43.57","",""
"12/04/2024 02:00:00 - 12/04/2024 03:00:00","BZN|DK2","Without Sequence","44.47","",""
"12/04/2024 03:00:00 - 12/04/2024 04:00:00","BZN|DK2","Without Sequence","40.82","",""
"12/04/2024 04:00:00 - 12/04/2024 05:00:00","BZN|DK2","Without Sequence","40.00","",""
"12/04/2024 05:00:00 - 12/04/2024 06:00:00","BZN|DK2","Without Sequence","40.00","",""
"12/04/2024 06:00:00 - 12/04/2024 07:00:00","BZN|DK2","Without Sequence","41.29","",""
"12/04/2024 07:00:00 - 12/04/2024 08:00:00","BZN|DK2","Without Sequence","48.61","",""
"12/04/2024 08:00:00 - 12/04/2024 09:00:00","BZN|DK2","Without Sequence","69.27","",""
"12/04/2024 09:00:00 - 12/04/2024 10:00:00","BZN|DK2","Without Sequence","65.59","",""
"12/04/2024 10:00:00 - 12/04/2024 11:00:00","BZN|DK2","Without Sequence","42.16","",""
"12/04/2024 11:00:00 - 12/04/2024 12:00:00","BZN|DK2","Without Sequence","24.94","",""
"12/04/2024 12:00:00 - 12/04/2024 13:00:00","BZN|DK2","Without Sequence","20.09","",""
"12/04/2024 13:00:00 - 12/04/2024 14:00:00","BZN|DK2","Without Sequence","4.98","",""
"12/04/2024 14:00:00 - 12/04/2024 15:00:00","BZN|DK2","Without Sequence","0.81","",""
"12/04/2024 15:00:00 - 12/04/2024 16:00:00","BZN|DK2","Without Sequence","0.43","",""
"12/04/2024 16:00:00 - 12/04/2024 17:00:00","BZN|DK2","Without Sequence","17.22","",""
"12/04/2024 17:00:00 - 12/04/2024 18:00:00","BZN|DK2","Without Sequence","39.40","",""
"12/04/2024 18:00:00 - 12/04/2024 19:00:00","BZN|DK2","Without Sequence","47.12","",""
"12/04/2024 19:00:00 - 12/04/2024 20:00:00","BZN|DK2","Without Sequence","47.15","",""
"12/04/2024 20:00:00 - 12/04/2024 21:00:00","BZN|DK2","Without Sequence","47.19","",""
"12/04/2024 21:00:00 - 12/04/2024 22:00:00","BZN|DK2","Without Sequence","47.11","",""
"12/04/2024 22:00:00 - 12/04/2024 23:00:00","BZN|DK2","Without Sequence","45.89","",""
"12/04/2024 23:00:00 - 13/04/2024 00:00:00","BZN|DK2","Without Sequence","44.13","",""
"13/04/2024 00:00:00 - 13/04/2024 01:00:00","BZN|DK2","Without Sequence","23.46","",""
"13/04/2024 01:00:00 - 13/04/2024 02:00:00","BZN|DK2","Without Sequence","25.92","",""
"13/04/2024 02:00:00 - 13/04/2024 03:00:00","BZN|DK2","Without Sequence","19.36","",""
"13/04/2024 03:00:00 - 13/04/2024 04:00:00","BZN|DK2","Without Sequence","17.53","",""
"13/04/2024 04:00:00 - 13/04/2024 05:00:00","BZN|DK2","Without Sequence","17.46","",""
"13/04/2024 05:00:00 - 13/04/2024 06:00:00","BZN|DK2","Without Sequence","23.31","",""
"13/04/2024 06:00:00 - 13/04/2024 07:00:00","BZN|DK2","Without Sequence","27.83","",""
"13/04/2024 07:00:00 - 13/04/2024 08:00:00","BZN|DK2","Without Sequence","33.73","",""
"13/04/2024 08:00:00 - 13/04/2024 09:00:00","BZN|DK2","Without Sequence","22.60","",""
"13/04/2024 09:00:00 - 13/04/2024 10:00:00","BZN|DK2","Without Sequence","8.80","",""
"13/04/2024 10:00:00 - 13/04/2024 11:00:00","BZN|DK2","Without Sequence","-0.02","",""
"13/04/2024 11:00:00 - 13/04/2024 12:00:00","BZN|DK2","Without Sequence","-4.04","",""
"13/04/2024 12:00:00 - 13/04/2024 13:00:00","BZN|DK2","Without Sequence","-8.02","",""
"13/04/2024 13:00:00 - 13/04/2024 14:00:00","BZN|DK2","Without Sequence","-20.20","",""
"13/04/2024 14:00:00 - 13/04/2024 15:00:00","BZN|DK2","Without Sequence","-29.32","",""
"13/04/2024 15:00:00 - 13/04/2024 16:00:00","BZN|DK2","Without Sequence","-31.60","",""
"13/04/2024 16:00:00 - 13/04/2024 17:00:00","BZN|DK2","Without Sequence","-10.07","",""
"13/04/2024 17:00:00 - 13/04/2024 18:00:00","BZN|DK2","Without Sequence","2.00","",""
"13/04/2024 18:00:00 - 13/04/2024 19:00:00","BZN|DK2","Without Sequence","28.65","",""
"13/04/2024 19:00:00 - 13/04/2024 20:00:00","BZN|DK2","Without Sequence","52.66","",""
"13/04/2024 20:00:00 - 13/04/2024 21:00:00","BZN|DK2","Without Sequence","40.03","",""
"13/04/2024 21:00:00 - 13/04/2024 22:00:00","BZN|DK2","Without Sequence","34.65","",""
"13/04/2024 22:00:00 - 13/04/2024 23:00:00","BZN|DK2","Without Sequence","20.60","",""
"13/04/2024 23:00:00 - 14/04/2024 00:00:00","BZN|DK2","Without Sequence","7.05","",""
"14/04/2024 00:00:00 - 14/04/2024 01:00:00","BZN|DK2","Without Sequence","0.43","",""
"14/04/2024 01:00:00 - 14/04/2024 02:00:00","BZN|DK2","Without Sequence","0.83","",""
"14/04/2024 02:00:00 - 14/04/2024 03:00:00","BZN|DK2","Without Sequence","0.91","",""
"14/04/2024 03:00:00 - 14/04/2024 04:00:00","BZN|DK2","Without Sequence","0.42","",""
"14/04/2024 04:00:00 - 14/04/2024 05:00:00","BZN|DK2","Without Sequence","0.49","",""
"14/04/2024 05:00:00 - 14/04/2024 06:00:00","BZN|DK2","Without Sequence","2.91","",""
"14/04/2024 06:00:00 - 14/04/2024 07:00:00","BZN|DK2","Without Sequence","12.55","",""
"14/04/2024 07:00:00 - 14/04/2024 08:00:00","BZN|DK2","Without Sequence","13.00","",""
"14/04/2024 08:00:00 - 14/04/2024 09:00:00","BZN|DK2","Without Sequence","7.41","",""
"14/04/2024 09:00:00 - 14/04/2024 10:00:00","BZN|DK2","Without Sequence","0.00","",""
"14/04/2024 10:00:00 - 14/04/2024 11:00:00","BZN|DK2","Without Sequence","-2.30","",""
"14/04/2024 11:00:00 - 14/04/2024 12:00:00","BZN|DK2","Without Sequence","-11.98","",""
"14/04/2024 12:00:00 - 14/04/2024 13:00:00","BZN|DK2","Without Sequence","-42.14","",""
"14/04/2024 13:00:00 - 14/04/2024 14:00:00","BZN|DK2","Without Sequence","-53.31","",""
"14/04/2024 14:00:00 - 14/04/2024 15:00:00","BZN|DK2","Without Sequence","-54.00","",""
"14/04/2024 15:00:00 - 14/04/2024 16:00:00","BZN|DK2","Without Sequence","-40.05","",""
"14/04/2024 16:00:00 - 14/04/2024 17:00:00","BZN|DK2","Without Sequence","-6.25","",""
"14/04/2024 17:00:00 - 14/04/2024 18:00:00","BZN|DK2","Without Sequence","1.57","",""
"14/04/2024 18:00:00 - 14/04/2024 19:00:00","BZN|DK2","Without Sequence","21.10","",""
"14/04/2024 19:00:00 - 14/04/2024 20:00:00","BZN|DK2","Without Sequence","87.80","",""
"14/04/2024 20:00:00 - 14/04/2024 21:00:00","BZN|DK2","Without Sequence","119.91","",""
"14/04/2024 21:00:00 - 14/04/2024 22:00:00","BZN|DK2","Without Sequence","112.61","",""
"14/04/2024 22:00:00 - 14/04/2024 23:00:00","BZN|DK2","Without Sequence","97.16","",""
"14/04/2024 23:00:00 - 15/04/2024 00:00:00","BZN|DK2","Without Sequence","79.69","",""
"15/04/2024 00:00:00 - 15/04/2024 01:00:00","BZN|DK2","Without Sequence","46.01","",""
"15/04/2024 01:00:00 - 15/04/2024 02:00:00","BZN|DK2","Without Sequence","44.86","",""
"15/04/2024 02:00:00 - 15/04/2024 03:00:00","BZN|DK2","Without Sequence","70.55","",""
"15/04/2024 03:00:00 - 15/04/2024 04:00:00","BZN|DK2","Without Sequence","65.84","",""
"15/04/2024 04:00:00 - 15/04/2024 05:00:00","BZN|DK2","Without Sequence","75.23","",""
"15/04/2024 05:00:00 - 15/04/2024 06:00:00","BZN|DK2","Without Sequence","86.74","",""
"15/04/2024 06:00:00 - 15/04/2024 07:00:00","BZN|DK2","Without Sequence","115.73","",""
"15/04/2024 07:00:00 - 15/04/2024 08:00:00","BZN|DK2","Without Sequence","169.15","",""
"15/04/2024 08:00:00 - 15/04/2024 09:00:00","BZN|DK2","Without Sequence","153.24","",""
"15/04/2024 09:00:00 - 15/04/2024 10:00:00","BZN|DK2","Without Sequence","91.56","",""
"15/04/2024 10:00:00 - 15/04/2024 11:00:00","BZN|DK2","Without Sequence","76.24","",""
"15/04/2024 11:00:00 - 15/04/2024 12:00:00","BZN|DK2","Without Sequence","57.00","",""
"15/04/2024 12:00:00 - 15/04/2024 13:00:00","BZN|DK2","Without Sequence","43.00","",""
"15/04/2024 13:00:00 - 15/04/2024 14:00:00","BZN|DK2","Without Sequence","32.89","",""
"15/04/2024 14:00:00 - 15/04/2024 15:00:00","BZN|DK2","Without Sequence","19.50","",""
"15/04/2024 15:00:00 - 15/04/2024 16:00:00","BZN|DK2","Without Sequence","29.94","",""
"15/04/2024 16:00:00 - 15/04/2024 17:00:00","BZN|DK2","Without Sequence","35.58","",""
"15/04/2024 17:00:00 - 15/04/2024 18:00:00","BZN|DK2","Without Sequence","46.30","",""
"15/04/2024 18:00:00 - 15/04/2024 19:00:00","BZN|DK2","Without Sequence","69.20","",""
"15/04/2024 19:00:00 - 15/04/2024 20:00:00","BZN|DK2","Without Sequence","78.92","",""
"15/04/2024 20:00:00 - 15/04/2024 21:00:00","BZN|DK2","Without Sequence","77.02","",""
"15/04/2024 21:00:00 - 15/04/2024 22:00:00","BZN|DK2","Without Sequence","66.31","",""
"15/04/2024 22:00:00 - 15/04/2024 23:00:00","BZN|DK2","Without Sequence","52.93","",""
"15/04/2024 23:00:00 - 16/04/2024 00:00:00","BZN|DK2","Without Sequence","35.01","",""
"16/04/2024 00:00:00 - 16/04/2024 01:00:00","BZN|DK2","Without Sequence","31.05","",""
"16/04/2024 01:00:00 - 16/04/2024 02:00:00","BZN|DK2","Without Sequence","17.79","",""
"16/04/2024 02:00:00 - 16/04/2024 03:00:00","BZN|DK2","Without Sequence","6.65","",""
"16/04/2024 03:00:00 - 16/04/2024 04:00:00","BZN|DK2","Without Sequence","5.49","",""
"16/04/2024 04:00:00 - 16/04/2024 05:00:00","BZN|DK2","Without Sequence","17.90","",""
"16/04/2024 05:00:00 - 16/04/2024 06:00:00","BZN|DK2","Without Sequence","36.22","",""
"16/04/2024 06:00:00 - 16/04/2024 07:00:00","BZN|DK2","Without Sequence","51.59","",""
"16/04/2024 07:00:00 - 16/04/2024 08:00:00","BZN|DK2","Without Sequence","74.26","",""
"16/04/2024 08:00:00 - 16/04/2024 09:00:00","BZN|DK2","Without Sequence","74.26","",""
"16/04/2024 09:00:00 - 16/04/2024 10:00:00","BZN|DK2","Without Sequence","64.81","",""
"16/04/2024 10:00:00 - 16/04/2024 11:00:00","BZN|DK2","Without Sequence","52.05","",""
"16/04/2024 11:00:00 - 16/04/2024 12:00:00","BZN|DK2","Without Sequence","46.15","",""
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|DK2","Without Sequence","42.96","",""
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|DK2","Without Sequence","42.37","",""
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|DK2","Without Sequence","43.21","",""
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|DK2","Without Sequence","48.53","",""
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|DK2","Without Sequence","61.33","",""
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|DK2","Without Sequence","79.67","",""
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|DK2","Without Sequence","92.92","",""
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|DK2","Without Sequence","113.99","",""
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|DK2","Without Sequence","124.52","",""
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|DK2","Without Sequence","104.46","",""
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|DK2","Without Sequence","90.10","",""
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|DK2","Without Sequence","84.10","",""
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|DK2","Without Sequence","83.84","",""
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|DK2","Without Sequence","83.84","",""
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|DK2","Without Sequence","81.35","",""
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|DK2","Without Sequence","82.40","",""
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|DK2","Without Sequence","82.96","",""
"17/04/2024 05:00:00 - 17/04/2024 06:00:00","BZN|DK2","Without Sequence","83.73","",""
"17/04/2024 06:00:00 - 17/04/2024 07:00:00","BZN|DK2","Without Sequence","109.39","",""
"17/04/2024 07:00:00 - 17/04/2024 08:00:00","BZN|DK2","Without Sequence","169.97","",""
"17/04/2024 08:00:00 - 17/04/2024 09:00:00","BZN|DK2","Without Sequence","155.17","",""
"17/04/2024 09:00:00 - 17/04/2024 10:00:00","BZN|DK2","Without Sequence","104.62","",""
"17/04/2024 10:00:00 - 17/04/2024 11:00:00","BZN|DK2","Without Sequence","83.90","",""
"17/04/2024 11:00:00 - 17/04/2024 12:00:00","BZN|DK2","Without Sequence","79.90","",""
"17/04/2024 12:00:00 - 17/04/2024 13:00:00","BZN|DK2","Without Sequence","80.30","",""
"17/04/2024 13:00:00 - 17/04/2024 14:00:00","BZN|DK2","Without Sequence","79.06","",""
"17/04/2024 14:00:00 - 17/04/2024 15:00:00","BZN|DK2","Without Sequence","77.71","",""
"17/04/2024 15:00:00 - 17/04/2024 16:00:00","BZN|DK2","Without Sequence","77.03","",""
"17/04/2024 16:00:00 - 17/04/2024 17:00:00","BZN|DK2","Without Sequence","80.00","",""
"17/04/2024 17:00:00 - 17/04/2024 18:00:00","BZN|DK2","Without Sequence","86.90","",""
"17/04/2024 18:00:00 - 17/04/2024 19:00:00","BZN|DK2","Without Sequence","114.97","",""
"17/04/2024 19:00:00 - 17/04/2024 20:00:00","BZN|DK2","Without Sequence","159.92","",""
"17/04/2024 20:00:00 - 17/04/2024 21:00:00","BZN|DK2","Without Sequence","169.90","",""
"17/04/2024 21:00:00 - 17/04/2024 22:00:00","BZN|DK2","Without Sequence","130.06","",""
"17/04/2024 22:00:00 - 17/04/2024 23:00:00","BZN|DK2","Without Sequence","99.04","",""
"17/04/2024 23:00:00 - 18/04/2024 00:00:00","BZN|DK2","Without Sequence","87.81","",""
"18/04/2024 00:00:00 - 18/04/2024 01:00:00","BZN|DK2","Without Sequence","91.83","",""
"18/04/2024 01:00:00 - 18/04/2024 02:00:00","BZN|DK2","Without Sequence","87.42","",""
"18/04/2024 02:00:00 - 18/04/2024 03:00:00","BZN|DK2","Without Sequence","88.53","",""
"18/04/2024 03:00:00 - 18/04/2024 04:00:00","BZN|DK2","Without Sequence","87.76","",""
"18/04/2024 04:00:00 - 18/04/2024 05:00:00","BZN|DK2","Without Sequence","89.61","",""
"18/04/2024 05:00:00 - 18/04/2024 06:00:00","BZN|DK2","Without Sequence","93.47","",""
"18/04/2024 06:00:00 - 18/04/2024 07:00:00","BZN|DK2","Without Sequence","121.88","",""
"18/04/2024 07:00:00 - 18/04/2024 08:00:00","BZN|DK2","Without Sequence","155.80","",""
"18/04/2024 08:00:00 - 18/04/2024 09:00:00","BZN|DK2","Without Sequence","131.19","",""
"18/04/2024 09:00:00 - 18/04/2024 10:00:00","BZN|DK2","Without Sequence","101.12","",""
"18/04/2024 10:00:00 - 18/04/2024 11:00:00","BZN|DK2","Without Sequence","90.21","",""
"18/04/2024 11:00:00 - 18/04/2024 12:00:00","BZN|DK2","Without Sequence","83.87","",""
"18/04/2024 12:00:00 - 18/04/2024 13:00:00","BZN|DK2","Without Sequence","80.64","",""
"18/04/2024 13:00:00 - 18/04/2024 14:00:00","BZN|DK2","Without Sequence","77.20","",""
"18/04/2024 14:00:00 - 18/04/2024 15:00:00","BZN|DK2","Without Sequence","73.01","",""
"18/04/2024 15:00:00 - 18/04/2024 16:00:00","BZN|DK2","Without Sequence","70.70","",""
"18/04/2024 16:00:00 - 18/04/2024 17:00:00","BZN|DK2","Without Sequence","70.88","",""
"18/04/2024 17:00:00 - 18/04/2024 18:00:00","BZN|DK2","Without Sequence","81.33","",""
"18/04/2024 18:00:00 - 18/04/2024 19:00:00","BZN|DK2","Without Sequence","94.03","",""
"18/04/2024 19:00:00 - 18/04/2024 20:00:00","BZN|DK2","Without Sequence","125.24","",""
"18/04/2024 20:00:00 - 18/04/2024 21:00:00","BZN|DK2","Without Sequence","128.83","",""
"18/04/2024 21:00:00 - 18/04/2024 22:00:00","BZN|DK2","Without Sequence","105.92","",""
"18/04/2024 22:00:00 - 18/04/2024 23:00:00","BZN|DK2","Without Sequence","89.89","",""
"18/04/2024 23:00:00 - 19/04/2024 00:00:00","BZN|DK2","Without Sequence","79.37","",""
"19/04/2024 00:00:00 - 19/04/2024 01:00:00","BZN|DK2","Without Sequence","77.21","",""
"19/04/2024 01:00:00 - 19/04/2024 02:00:00","BZN|DK2","Without Sequence","60.83","",""
"19/04/2024 02:00:00 - 19/04/2024 03:00:00","BZN|DK2","Without Sequence","50.53","",""
"19/04/2024 03:00:00 - 19/04/2024 04:00:00","BZN|DK2","Without Sequence","49.47","",""
"19/04/2024 04:00:00 - 19/04/2024 05:00:00","BZN|DK2","Without Sequence","47.97","",""
"19/04/2024 05:00:00 - 19/04/2024 06:00:00","BZN|DK2","Without Sequence","49.08","",""
"19/04/2024 06:00:00 - 19/04/2024 07:00:00","BZN|DK2","Without Sequence","60.12","",""
"19/04/2024 07:00:00 - 19/04/2024 08:00:00","BZN|DK2","Without Sequence","70.74","",""
"19/04/2024 08:00:00 - 19/04/2024 09:00:00","BZN|DK2","Without Sequence","77.87","",""
"19/04/2024 09:00:00 - 19/04/2024 10:00:00","BZN|DK2","Without Sequence","69.25","",""
"19/04/2024 10:00:00 - 19/04/2024 11:00:00","BZN|DK2","Without Sequence","61.27","",""
"19/04/2024 11:00:00 - 19/04/2024 12:00:00","BZN|DK2","Without Sequence","57.28","",""
"19/04/2024 12:00:00 - 19/04/2024 13:00:00","BZN|DK2","Without Sequence","52.16","",""
"19/04/2024 13:00:00 - 19/04/2024 14:00:00","BZN|DK2","Without Sequence","48.67","",""
"19/04/2024 14:00:00 - 19/04/2024 15:00:00","BZN|DK2","Without Sequence","46.38","",""
"19/04/2024 15:00:00 - 19/04/2024 16:00:00","BZN|DK2","Without Sequence","47.31","",""
"19/04/2024 16:00:00 - 19/04/2024 17:00:00","BZN|DK2","Without Sequence","50.91","",""
"19/04/2024 17:00:00 - 19/04/2024 18:00:00","BZN|DK2","Without Sequence","57.36","",""
"19/04/2024 18:00:00 - 19/04/2024 19:00:00","BZN|DK2","Without Sequence","63.08","",""
"19/04/2024 19:00:00 - 19/04/2024 20:00:00","BZN|DK2","Without Sequence","63.75","",""
"19/04/2024 20:00:00 - 19/04/2024 21:00:00","BZN|DK2","Without Sequence","64.69","",""
"19/04/2024 21:00:00 - 19/04/2024 22:00:00","BZN|DK2","Without Sequence","64.61","",""
"19/04/2024 22:00:00 - 19/04/2024 23:00:00","BZN|DK2","Without Sequence","63.71","",""
"19/04/2024 23:00:00 - 20/04/2024 00:00:00","BZN|DK2","Without Sequence","61.63","",""
"20/04/2024 00:00:00 - 20/04/2024 01:00:00","BZN|DK2","Without Sequence","58.79","",""
"20/04/2024 01:00:00 - 20/04/2024 02:00:00","BZN|DK2","Without Sequence","56.58","",""
"20/04/2024 02:00:00 - 20/04/2024 03:00:00","BZN|DK2","Without Sequence","55.95","",""
"20/04/2024 03:00:00 - 20/04/2024 04:00:00","BZN|DK2","Without Sequence","57.75","",""
"20/04/2024 04:00:00 - 20/04/2024 05:00:00","BZN|DK2","Without Sequence","61.04","",""
"20/04/2024 05:00:00 - 20/04/2024 06:00:00","BZN|DK2","Without Sequence","62.83","",""
"20/04/2024 06:00:00 - 20/04/2024 07:00:00","BZN|DK2","Without Sequence","63.92","",""
"20/04/2024 07:00:00 - 20/04/2024 08:00:00","BZN|DK2","Without Sequence","67.98","",""
"20/04/2024 08:00:00 - 20/04/2024 09:00:00","BZN|DK2","Without Sequence","65.04","",""
"20/04/2024 09:00:00 - 20/04/2024 10:00:00","BZN|DK2","Without Sequence","59.90","",""
"20/04/2024 10:00:00 - 20/04/2024 11:00:00","BZN|DK2","Without Sequence","50.05","",""
"20/04/2024 11:00:00 - 20/04/2024 12:00:00","BZN|DK2","Without Sequence","38.43","",""
"20/04/2024 12:00:00 - 20/04/2024 13:00:00","BZN|DK2","Without Sequence","28.97","",""
"20/04/2024 13:00:00 - 20/04/2024 14:00:00","BZN|DK2","Without Sequence","12.33","",""
"20/04/2024 14:00:00 - 20/04/2024 15:00:00","BZN|DK2","Without Sequence","10.55","",""
"20/04/2024 15:00:00 - 20/04/2024 16:00:00","BZN|DK2","Without Sequence","18.33","",""
"20/04/2024 16:00:00 - 20/04/2024 17:00:00","BZN|DK2","Without Sequence","37.41","",""
"20/04/2024 17:00:00 - 20/04/2024 18:00:00","BZN|DK2","Without Sequence","62.83","",""
"20/04/2024 18:00:00 - 20/04/2024 19:00:00","BZN|DK2","Without Sequence","78.90","",""
"20/04/2024 19:00:00 - 20/04/2024 20:00:00","BZN|DK2","Without Sequence","89.61","",""
"20/04/2024 20:00:00 - 20/04/2024 21:00:00","BZN|DK2","Without Sequence","97.04","",""
"20/04/2024 21:00:00 - 20/04/2024 22:00:00","BZN|DK2","Without Sequence","90.31","",""
"20/04/2024 22:00:00 - 20/04/2024 23:00:00","BZN|DK2","Without Sequence","86.07","",""
"20/04/2024 23:00:00 - 21/04/2024 00:00:00","BZN|DK2","Without Sequence","82.90","",""
"21/04/2024 00:00:00 - 21/04/2024 01:00:00","BZN|DK2","Without Sequence","81.85","",""
"21/04/2024 01:00:00 - 21/04/2024 02:00:00","BZN|DK2","Without Sequence","70.59","",""
"21/04/2024 02:00:00 - 21/04/2024 03:00:00","BZN|DK2","Without Sequence","69.53","",""
"21/04/2024 03:00:00 - 21/04/2024 04:00:00","BZN|DK2","Without Sequence","64.40","",""
"21/04/2024 04:00:00 - 21/04/2024 05:00:00","BZN|DK2","Without Sequence","63.88","",""
"21/04/2024 05:00:00 - 21/04/2024 06:00:00","BZN|DK2","Without Sequence","63.62","",""
"21/04/2024 06:00:00 - 21/04/2024 07:00:00","BZN|DK2","Without Sequence","64.43","",""
"21/04/2024 07:00:00 - 21/04/2024 08:00:00","BZN|DK2","Without Sequence","60.53","",""
"21/04/2024 08:00:00 - 21/04/2024 09:00:00","BZN|DK2","Without Sequence","60.88","",""
"21/04/2024 09:00:00 - 21/04/2024 10:00:00","BZN|DK2","Without Sequence","54.73","",""
"21/04/2024 10:00:00 - 21/04/2024 11:00:00","BZN|DK2","Without Sequence","43.29","",""
"21/04/2024 11:00:00 - 21/04/2024 12:00:00","BZN|DK2","Without Sequence","42.47","",""
"21/04/2024 12:00:00 - 21/04/2024 13:00:00","BZN|DK2","Without Sequence","43.94","",""
"21/04/2024 13:00:00 - 21/04/2024 14:00:00","BZN|DK2","Without Sequence","42.14","",""
"21/04/2024 14:00:00 - 21/04/2024 15:00:00","BZN|DK2","Without Sequence","41.48","",""
"21/04/2024 15:00:00 - 21/04/2024 16:00:00","BZN|DK2","Without Sequence","41.93","",""
"21/04/2024 16:00:00 - 21/04/2024 17:00:00","BZN|DK2","Without Sequence","47.70","",""
"21/04/2024 17:00:00 - 21/04/2024 18:00:00","BZN|DK2","Without Sequence","58.68","",""
"21/04/2024 18:00:00 - 21/04/2024 19:00:00","BZN|DK2","Without Sequence","74.60","",""
"21/04/2024 19:00:00 - 21/04/2024 20:00:00","BZN|DK2","Without Sequence","89.36","",""
"21/04/2024 20:00:00 - 21/04/2024 21:00:00","BZN|DK2","Without Sequence","95.26","",""
"21/04/2024 21:00:00 - 21/04/2024 22:00:00","BZN|DK2","Without Sequence","91.07","",""
"21/04/2024 22:00:00 - 21/04/2024 23:00:00","BZN|DK2","Without Sequence","89.41","",""
"21/04/2024 23:00:00 - 22/04/2024 00:00:00","BZN|DK2","Without Sequence","88.46","",""
"22/04/2024 00:00:00 - 22/04/2024 01:00:00","BZN|DK2","Without Sequence","78.97","",""
"22/04/2024 01:00:00 - 22/04/2024 02:00:00","BZN|DK2","Without Sequence","78.05","",""
"22/04/2024 02:00:00 - 22/04/2024 03:00:00","BZN|DK2","Without Sequence","78.44","",""
"22/04/2024 03:00:00 - 22/04/2024 04:00:00","BZN|DK2","Without Sequence","79.92","",""
"22/04/2024 04:00:00 - 22/04/2024 05:00:00","BZN|DK2","Without Sequence","79.79","",""
"22/04/2024 05:00:00 - 22/04/2024 06:00:00","BZN|DK2","Without Sequence","87.50","",""
