"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"05/06/2023 00:00:00 - 05/06/2023 01:00:00","BZN|DK2","Without Sequence","78.71","",""
"05/06/2023 01:00:00 - 05/06/2023 02:00:00","BZN|DK2","Without Sequence","71.10","",""
"05/06/2023 02:00:00 - 05/06/2023 03:00:00","BZN|DK2","Without Sequence","70.07","",""
"05/06/2023 03:00:00 - 05/06/2023 04:00:00","BZN|DK2","Without Sequence","71.14","",""
"05/06/2023 04:00:00 - 05/06/2023 05:00:00","BZN|DK2","Without Sequence","74.26","",""
"05/06/2023 05:00:00 - 05/06/2023 06:00:00","BZN|DK2","Without Sequence","88.36","",""
"05/06/2023 06:00:00 - 05/06/2023 07:00:00","BZN|DK2","Without Sequence","122.09","",""
"05/06/2023 07:00:00 - 05/06/2023 08:00:00","BZN|DK2","Without Sequence","113.79","",""
"05/06/2023 08:00:00 - 05/06/2023 09:00:00","BZN|DK2","Without Sequence","99.95","",""
"05/06/2023 09:00:00 - 05/06/2023 10:00:00","BZN|DK2","Without Sequence","86.41","",""
"05/06/2023 10:00:00 - 05/06/2023 11:00:00","BZN|DK2","Without Sequence","75.00","",""
"05/06/2023 11:00:00 - 05/06/2023 12:00:00","BZN|DK2","Without Sequence","70.08","",""
"05/06/2023 12:00:00 - 05/06/2023 13:00:00","BZN|DK2","Without Sequence","69.23","",""
"05/06/2023 13:00:00 - 05/06/2023 14:00:00","BZN|DK2","Without Sequence","69.19","",""
"05/06/2023 14:00:00 - 05/06/2023 15:00:00","BZN|DK2","Without Sequence","66.44","",""
"05/06/2023 15:00:00 - 05/06/2023 16:00:00","BZN|DK2","Without Sequence","68.17","",""
"05/06/2023 16:00:00 - 05/06/2023 17:00:00","BZN|DK2","Without Sequence","77.00","",""
"05/06/2023 17:00:00 - 05/06/2023 18:00:00","BZN|DK2","Without Sequence","89.80","",""
"05/06/2023 18:00:00 - 05/06/2023 19:00:00","BZN|DK2","Without Sequence","100.76","",""
"05/06/2023 19:00:00 - 05/06/2023 20:00:00","BZN|DK2","Without Sequence","135.35","",""
"05/06/2023 20:00:00 - 05/06/2023 21:00:00","BZN|DK2","Without Sequence","157.37","",""
"05/06/2023 21:00:00 - 05/06/2023 22:00:00","BZN|DK2","Without Sequence","128.40","",""
"05/06/2023 22:00:00 - 05/06/2023 23:00:00","BZN|DK2","Without Sequence","101.04","",""
"05/06/2023 23:00:00 - 06/06/2023 00:00:00","BZN|DK2","Without Sequence","88.98","",""
"06/06/2023 00:00:00 - 06/06/2023 01:00:00","BZN|DK2","Without Sequence","80.23","",""
"06/06/2023 01:00:00 - 06/06/2023 02:00:00","BZN|DK2","Without Sequence","79.37","",""
"06/06/2023 02:00:00 - 06/06/2023 03:00:00","BZN|DK2","Without Sequence","79.27","",""
"06/06/2023 03:00:00 - 06/06/2023 04:00:00","BZN|DK2","Without Sequence","82.23","",""
"06/06/2023 04:00:00 - 06/06/2023 05:00:00","BZN|DK2","Without Sequence","86.20","",""
"06/06/2023 05:00:00 - 06/06/2023 06:00:00","BZN|DK2","Without Sequence","90.55","",""
"06/06/2023 06:00:00 - 06/06/2023 07:00:00","BZN|DK2","Without Sequence","146.40","",""
"06/06/2023 07:00:00 - 06/06/2023 08:00:00","BZN|DK2","Without Sequence","153.28","",""
"06/06/2023 08:00:00 - 06/06/2023 09:00:00","BZN|DK2","Without Sequence","122.54","",""
"06/06/2023 09:00:00 - 06/06/2023 10:00:00","BZN|DK2","Without Sequence","94.90","",""
"06/06/2023 10:00:00 - 06/06/2023 11:00:00","BZN|DK2","Without Sequence","86.73","",""
"06/06/2023 11:00:00 - 06/06/2023 12:00:00","BZN|DK2","Without Sequence","82.05","",""
"06/06/2023 12:00:00 - 06/06/2023 13:00:00","BZN|DK2","Without Sequence","75.82","",""
"06/06/2023 13:00:00 - 06/06/2023 14:00:00","BZN|DK2","Without Sequence","72.80","",""
"06/06/2023 14:00:00 - 06/06/2023 15:00:00","BZN|DK2","Without Sequence","68.91","",""
"06/06/2023 15:00:00 - 06/06/2023 16:00:00","BZN|DK2","Without Sequence","65.48","",""
"06/06/2023 16:00:00 - 06/06/2023 17:00:00","BZN|DK2","Without Sequence","79.23","",""
"06/06/2023 17:00:00 - 06/06/2023 18:00:00","BZN|DK2","Without Sequence","87.91","",""
"06/06/2023 18:00:00 - 06/06/2023 19:00:00","BZN|DK2","Without Sequence","98.84","",""
"06/06/2023 19:00:00 - 06/06/2023 20:00:00","BZN|DK2","Without Sequence","134.17","",""
"06/06/2023 20:00:00 - 06/06/2023 21:00:00","BZN|DK2","Without Sequence","152.40","",""
"06/06/2023 21:00:00 - 06/06/2023 22:00:00","BZN|DK2","Without Sequence","126.53","",""
"06/06/2023 22:00:00 - 06/06/2023 23:00:00","BZN|DK2","Without Sequence","102.04","",""
"06/06/2023 23:00:00 - 07/06/2023 00:00:00","BZN|DK2","Without Sequence","89.99","",""
"07/06/2023 00:00:00 - 07/06/2023 01:00:00","BZN|DK2","Without Sequence","93.56","",""
"07/06/2023 01:00:00 - 07/06/2023 02:00:00","BZN|DK2","Without Sequence","89.83","",""
"07/06/2023 02:00:00 - 07/06/2023 03:00:00","BZN|DK2","Without Sequence","90.26","",""
"07/06/2023 03:00:00 - 07/06/2023 04:00:00","BZN|DK2","Without Sequence","90.20","",""
"07/06/2023 04:00:00 - 07/06/2023 05:00:00","BZN|DK2","Without Sequence","90.68","",""
"07/06/2023 05:00:00 - 07/06/2023 06:00:00","BZN|DK2","Without Sequence","97.90","",""
"07/06/2023 06:00:00 - 07/06/2023 07:00:00","BZN|DK2","Without Sequence","127.66","",""
"07/06/2023 07:00:00 - 07/06/2023 08:00:00","BZN|DK2","Without Sequence","146.49","",""
"07/06/2023 08:00:00 - 07/06/2023 09:00:00","BZN|DK2","Without Sequence","114.66","",""
"07/06/2023 09:00:00 - 07/06/2023 10:00:00","BZN|DK2","Without Sequence","98.53","",""
"07/06/2023 10:00:00 - 07/06/2023 11:00:00","BZN|DK2","Without Sequence","93.13","",""
"07/06/2023 11:00:00 - 07/06/2023 12:00:00","BZN|DK2","Without Sequence","86.60","",""
"07/06/2023 12:00:00 - 07/06/2023 13:00:00","BZN|DK2","Without Sequence","79.95","",""
"07/06/2023 13:00:00 - 07/06/2023 14:00:00","BZN|DK2","Without Sequence","77.90","",""
"07/06/2023 14:00:00 - 07/06/2023 15:00:00","BZN|DK2","Without Sequence","76.45","",""
"07/06/2023 15:00:00 - 07/06/2023 16:00:00","BZN|DK2","Without Sequence","79.05","",""
"07/06/2023 16:00:00 - 07/06/2023 17:00:00","BZN|DK2","Without Sequence","79.71","",""
"07/06/2023 17:00:00 - 07/06/2023 18:00:00","BZN|DK2","Without Sequence","94.22","",""
"07/06/2023 18:00:00 - 07/06/2023 19:00:00","BZN|DK2","Without Sequence","101.07","",""
"07/06/2023 19:00:00 - 07/06/2023 20:00:00","BZN|DK2","Without Sequence","138.52","",""
"07/06/2023 20:00:00 - 07/06/2023 21:00:00","BZN|DK2","Without Sequence","147.70","",""
"07/06/2023 21:00:00 - 07/06/2023 22:00:00","BZN|DK2","Without Sequence","127.55","",""
"07/06/2023 22:00:00 - 07/06/2023 23:00:00","BZN|DK2","Without Sequence","105.82","",""
"07/06/2023 23:00:00 - 08/06/2023 00:00:00","BZN|DK2","Without Sequence","94.90","",""
"08/06/2023 00:00:00 - 08/06/2023 01:00:00","BZN|DK2","Without Sequence","93.93","",""
"08/06/2023 01:00:00 - 08/06/2023 02:00:00","BZN|DK2","Without Sequence","89.26","",""
"08/06/2023 02:00:00 - 08/06/2023 03:00:00","BZN|DK2","Without Sequence","83.04","",""
"08/06/2023 03:00:00 - 08/06/2023 04:00:00","BZN|DK2","Without Sequence","79.90","",""
"08/06/2023 04:00:00 - 08/06/2023 05:00:00","BZN|DK2","Without Sequence","82.04","",""
"08/06/2023 05:00:00 - 08/06/2023 06:00:00","BZN|DK2","Without Sequence","88.44","",""
"08/06/2023 06:00:00 - 08/06/2023 07:00:00","BZN|DK2","Without Sequence","94.01","",""
"08/06/2023 07:00:00 - 08/06/2023 08:00:00","BZN|DK2","Without Sequence","93.26","",""
"08/06/2023 08:00:00 - 08/06/2023 09:00:00","BZN|DK2","Without Sequence","91.40","",""
"08/06/2023 09:00:00 - 08/06/2023 10:00:00","BZN|DK2","Without Sequence","83.78","",""
"08/06/2023 10:00:00 - 08/06/2023 11:00:00","BZN|DK2","Without Sequence","74.64","",""
"08/06/2023 11:00:00 - 08/06/2023 12:00:00","BZN|DK2","Without Sequence","68.50","",""
"08/06/2023 12:00:00 - 08/06/2023 13:00:00","BZN|DK2","Without Sequence","64.22","",""
"08/06/2023 13:00:00 - 08/06/2023 14:00:00","BZN|DK2","Without Sequence","63.84","",""
"08/06/2023 14:00:00 - 08/06/2023 15:00:00","BZN|DK2","Without Sequence","64.06","",""
"08/06/2023 15:00:00 - 08/06/2023 16:00:00","BZN|DK2","Without Sequence","67.93","",""
"08/06/2023 16:00:00 - 08/06/2023 17:00:00","BZN|DK2","Without Sequence","71.17","",""
"08/06/2023 17:00:00 - 08/06/2023 18:00:00","BZN|DK2","Without Sequence","76.10","",""
"08/06/2023 18:00:00 - 08/06/2023 19:00:00","BZN|DK2","Without Sequence","90.46","",""
"08/06/2023 19:00:00 - 08/06/2023 20:00:00","BZN|DK2","Without Sequence","102.03","",""
"08/06/2023 20:00:00 - 08/06/2023 21:00:00","BZN|DK2","Without Sequence","113.84","",""
"08/06/2023 21:00:00 - 08/06/2023 22:00:00","BZN|DK2","Without Sequence","105.00","",""
"08/06/2023 22:00:00 - 08/06/2023 23:00:00","BZN|DK2","Without Sequence","96.58","",""
"08/06/2023 23:00:00 - 09/06/2023 00:00:00","BZN|DK2","Without Sequence","91.00","",""
"09/06/2023 00:00:00 - 09/06/2023 01:00:00","BZN|DK2","Without Sequence","95.00","",""
"09/06/2023 01:00:00 - 09/06/2023 02:00:00","BZN|DK2","Without Sequence","89.70","",""
"09/06/2023 02:00:00 - 09/06/2023 03:00:00","BZN|DK2","Without Sequence","79.73","",""
"09/06/2023 03:00:00 - 09/06/2023 04:00:00","BZN|DK2","Without Sequence","76.00","",""
"09/06/2023 04:00:00 - 09/06/2023 05:00:00","BZN|DK2","Without Sequence","76.27","",""
"09/06/2023 05:00:00 - 09/06/2023 06:00:00","BZN|DK2","Without Sequence","89.06","",""
"09/06/2023 06:00:00 - 09/06/2023 07:00:00","BZN|DK2","Without Sequence","103.74","",""
"09/06/2023 07:00:00 - 09/06/2023 08:00:00","BZN|DK2","Without Sequence","103.97","",""
"09/06/2023 08:00:00 - 09/06/2023 09:00:00","BZN|DK2","Without Sequence","101.44","",""
"09/06/2023 09:00:00 - 09/06/2023 10:00:00","BZN|DK2","Without Sequence","89.19","",""
"09/06/2023 10:00:00 - 09/06/2023 11:00:00","BZN|DK2","Without Sequence","72.48","",""
"09/06/2023 11:00:00 - 09/06/2023 12:00:00","BZN|DK2","Without Sequence","40.48","",""
"09/06/2023 12:00:00 - 09/06/2023 13:00:00","BZN|DK2","Without Sequence","38.84","",""
"09/06/2023 13:00:00 - 09/06/2023 14:00:00","BZN|DK2","Without Sequence","33.89","",""
"09/06/2023 14:00:00 - 09/06/2023 15:00:00","BZN|DK2","Without Sequence","31.73","",""
"09/06/2023 15:00:00 - 09/06/2023 16:00:00","BZN|DK2","Without Sequence","31.92","",""
"09/06/2023 16:00:00 - 09/06/2023 17:00:00","BZN|DK2","Without Sequence","34.48","",""
"09/06/2023 17:00:00 - 09/06/2023 18:00:00","BZN|DK2","Without Sequence","39.13","",""
"09/06/2023 18:00:00 - 09/06/2023 19:00:00","BZN|DK2","Without Sequence","41.28","",""
"09/06/2023 19:00:00 - 09/06/2023 20:00:00","BZN|DK2","Without Sequence","41.65","",""
"09/06/2023 20:00:00 - 09/06/2023 21:00:00","BZN|DK2","Without Sequence","49.00","",""
"09/06/2023 21:00:00 - 09/06/2023 22:00:00","BZN|DK2","Without Sequence","44.57","",""
"09/06/2023 22:00:00 - 09/06/2023 23:00:00","BZN|DK2","Without Sequence","41.69","",""
"09/06/2023 23:00:00 - 10/06/2023 00:00:00","BZN|DK2","Without Sequence","24.58","",""
"10/06/2023 00:00:00 - 10/06/2023 01:00:00","BZN|DK2","Without Sequence","20.76","",""
"10/06/2023 01:00:00 - 10/06/2023 02:00:00","BZN|DK2","Without Sequence","20.29","",""
"10/06/2023 02:00:00 - 10/06/2023 03:00:00","BZN|DK2","Without Sequence","20.04","",""
"10/06/2023 03:00:00 - 10/06/2023 04:00:00","BZN|DK2","Without Sequence","20.08","",""
"10/06/2023 04:00:00 - 10/06/2023 05:00:00","BZN|DK2","Without Sequence","20.43","",""
"10/06/2023 05:00:00 - 10/06/2023 06:00:00","BZN|DK2","Without Sequence","20.95","",""
"10/06/2023 06:00:00 - 10/06/2023 07:00:00","BZN|DK2","Without Sequence","26.69","",""
"10/06/2023 07:00:00 - 10/06/2023 08:00:00","BZN|DK2","Without Sequence","36.14","",""
"10/06/2023 08:00:00 - 10/06/2023 09:00:00","BZN|DK2","Without Sequence","39.91","",""
"10/06/2023 09:00:00 - 10/06/2023 10:00:00","BZN|DK2","Without Sequence","39.53","",""
"10/06/2023 10:00:00 - 10/06/2023 11:00:00","BZN|DK2","Without Sequence","25.61","",""
"10/06/2023 11:00:00 - 10/06/2023 12:00:00","BZN|DK2","Without Sequence","12.91","",""
"10/06/2023 12:00:00 - 10/06/2023 13:00:00","BZN|DK2","Without Sequence","0.08","",""
"10/06/2023 13:00:00 - 10/06/2023 14:00:00","BZN|DK2","Without Sequence","0.00","",""
"10/06/2023 14:00:00 - 10/06/2023 15:00:00","BZN|DK2","Without Sequence","0.00","",""
"10/06/2023 15:00:00 - 10/06/2023 16:00:00","BZN|DK2","Without Sequence","0.00","",""
"10/06/2023 16:00:00 - 10/06/2023 17:00:00","BZN|DK2","Without Sequence","13.65","",""
"10/06/2023 17:00:00 - 10/06/2023 18:00:00","BZN|DK2","Without Sequence","33.39","",""
"10/06/2023 18:00:00 - 10/06/2023 19:00:00","BZN|DK2","Without Sequence","42.39","",""
"10/06/2023 19:00:00 - 10/06/2023 20:00:00","BZN|DK2","Without Sequence","42.85","",""
"10/06/2023 20:00:00 - 10/06/2023 21:00:00","BZN|DK2","Without Sequence","41.53","",""
"10/06/2023 21:00:00 - 10/06/2023 22:00:00","BZN|DK2","Without Sequence","34.99","",""
"10/06/2023 22:00:00 - 10/06/2023 23:00:00","BZN|DK2","Without Sequence","24.04","",""
"10/06/2023 23:00:00 - 11/06/2023 00:00:00","BZN|DK2","Without Sequence","17.53","",""
"11/06/2023 00:00:00 - 11/06/2023 01:00:00","BZN|DK2","Without Sequence","19.98","",""
"11/06/2023 01:00:00 - 11/06/2023 02:00:00","BZN|DK2","Without Sequence","50.31","",""
"11/06/2023 02:00:00 - 11/06/2023 03:00:00","BZN|DK2","Without Sequence","51.61","",""
"11/06/2023 03:00:00 - 11/06/2023 04:00:00","BZN|DK2","Without Sequence","48.73","",""
"11/06/2023 04:00:00 - 11/06/2023 05:00:00","BZN|DK2","Without Sequence","48.03","",""
"11/06/2023 05:00:00 - 11/06/2023 06:00:00","BZN|DK2","Without Sequence","49.13","",""
"11/06/2023 06:00:00 - 11/06/2023 07:00:00","BZN|DK2","Without Sequence","49.97","",""
"11/06/2023 07:00:00 - 11/06/2023 08:00:00","BZN|DK2","Without Sequence","46.72","",""
"11/06/2023 08:00:00 - 11/06/2023 09:00:00","BZN|DK2","Without Sequence","28.44","",""
"11/06/2023 09:00:00 - 11/06/2023 10:00:00","BZN|DK2","Without Sequence","15.90","",""
"11/06/2023 10:00:00 - 11/06/2023 11:00:00","BZN|DK2","Without Sequence","0.01","",""
"11/06/2023 11:00:00 - 11/06/2023 12:00:00","BZN|DK2","Without Sequence","-1.68","",""
"11/06/2023 12:00:00 - 11/06/2023 13:00:00","BZN|DK2","Without Sequence","-3.46","",""
"11/06/2023 13:00:00 - 11/06/2023 14:00:00","BZN|DK2","Without Sequence","-5.06","",""
"11/06/2023 14:00:00 - 11/06/2023 15:00:00","BZN|DK2","Without Sequence","-5.09","",""
"11/06/2023 15:00:00 - 11/06/2023 16:00:00","BZN|DK2","Without Sequence","-5.24","",""
"11/06/2023 16:00:00 - 11/06/2023 17:00:00","BZN|DK2","Without Sequence","-0.10","",""
"11/06/2023 17:00:00 - 11/06/2023 18:00:00","BZN|DK2","Without Sequence","22.24","",""
"11/06/2023 18:00:00 - 11/06/2023 19:00:00","BZN|DK2","Without Sequence","81.81","",""
"11/06/2023 19:00:00 - 11/06/2023 20:00:00","BZN|DK2","Without Sequence","73.69","",""
"11/06/2023 20:00:00 - 11/06/2023 21:00:00","BZN|DK2","Without Sequence","89.48","",""
"11/06/2023 21:00:00 - 11/06/2023 22:00:00","BZN|DK2","Without Sequence","89.70","",""
"11/06/2023 22:00:00 - 11/06/2023 23:00:00","BZN|DK2","Without Sequence","81.09","",""
"11/06/2023 23:00:00 - 12/06/2023 00:00:00","BZN|DK2","Without Sequence","76.68","",""
"12/06/2023 00:00:00 - 12/06/2023 01:00:00","BZN|DK2","Without Sequence","80.10","",""
"12/06/2023 01:00:00 - 12/06/2023 02:00:00","BZN|DK2","Without Sequence","76.31","",""
"12/06/2023 02:00:00 - 12/06/2023 03:00:00","BZN|DK2","Without Sequence","80.69","",""
"12/06/2023 03:00:00 - 12/06/2023 04:00:00","BZN|DK2","Without Sequence","79.67","",""
"12/06/2023 04:00:00 - 12/06/2023 05:00:00","BZN|DK2","Without Sequence","81.93","",""
"12/06/2023 05:00:00 - 12/06/2023 06:00:00","BZN|DK2","Without Sequence","94.85","",""
"12/06/2023 06:00:00 - 12/06/2023 07:00:00","BZN|DK2","Without Sequence","107.43","",""
"12/06/2023 07:00:00 - 12/06/2023 08:00:00","BZN|DK2","Without Sequence","126.36","",""
"12/06/2023 08:00:00 - 12/06/2023 09:00:00","BZN|DK2","Without Sequence","124.39","",""
"12/06/2023 09:00:00 - 12/06/2023 10:00:00","BZN|DK2","Without Sequence","106.01","",""
"12/06/2023 10:00:00 - 12/06/2023 11:00:00","BZN|DK2","Without Sequence","87.81","",""
"12/06/2023 11:00:00 - 12/06/2023 12:00:00","BZN|DK2","Without Sequence","74.14","",""
"12/06/2023 12:00:00 - 12/06/2023 13:00:00","BZN|DK2","Without Sequence","65.03","",""
"12/06/2023 13:00:00 - 12/06/2023 14:00:00","BZN|DK2","Without Sequence","61.01","",""
"12/06/2023 14:00:00 - 12/06/2023 15:00:00","BZN|DK2","Without Sequence","64.22","",""
"12/06/2023 15:00:00 - 12/06/2023 16:00:00","BZN|DK2","Without Sequence","74.14","",""
"12/06/2023 16:00:00 - 12/06/2023 17:00:00","BZN|DK2","Without Sequence","84.82","",""
"12/06/2023 17:00:00 - 12/06/2023 18:00:00","BZN|DK2","Without Sequence","97.60","",""
"12/06/2023 18:00:00 - 12/06/2023 19:00:00","BZN|DK2","Without Sequence","109.68","",""
"12/06/2023 19:00:00 - 12/06/2023 20:00:00","BZN|DK2","Without Sequence","133.04","",""
"12/06/2023 20:00:00 - 12/06/2023 21:00:00","BZN|DK2","Without Sequence","142.89","",""
"12/06/2023 21:00:00 - 12/06/2023 22:00:00","BZN|DK2","Without Sequence","116.93","",""
"12/06/2023 22:00:00 - 12/06/2023 23:00:00","BZN|DK2","Without Sequence","107.00","",""
"12/06/2023 23:00:00 - 13/06/2023 00:00:00","BZN|DK2","Without Sequence","98.10","",""
"13/06/2023 00:00:00 - 13/06/2023 01:00:00","BZN|DK2","Without Sequence","89.11","",""
"13/06/2023 01:00:00 - 13/06/2023 02:00:00","BZN|DK2","Without Sequence","82.78","",""
"13/06/2023 02:00:00 - 13/06/2023 03:00:00","BZN|DK2","Without Sequence","83.29","",""
"13/06/2023 03:00:00 - 13/06/2023 04:00:00","BZN|DK2","Without Sequence","82.75","",""
"13/06/2023 04:00:00 - 13/06/2023 05:00:00","BZN|DK2","Without Sequence","84.77","",""
"13/06/2023 05:00:00 - 13/06/2023 06:00:00","BZN|DK2","Without Sequence","90.04","",""
"13/06/2023 06:00:00 - 13/06/2023 07:00:00","BZN|DK2","Without Sequence","115.14","",""
"13/06/2023 07:00:00 - 13/06/2023 08:00:00","BZN|DK2","Without Sequence","119.53","",""
"13/06/2023 08:00:00 - 13/06/2023 09:00:00","BZN|DK2","Without Sequence","120.04","",""
"13/06/2023 09:00:00 - 13/06/2023 10:00:00","BZN|DK2","Without Sequence","103.12","",""
"13/06/2023 10:00:00 - 13/06/2023 11:00:00","BZN|DK2","Without Sequence","85.08","",""
"13/06/2023 11:00:00 - 13/06/2023 12:00:00","BZN|DK2","Without Sequence","77.27","",""
"13/06/2023 12:00:00 - 13/06/2023 13:00:00","BZN|DK2","Without Sequence","56.12","",""
"13/06/2023 13:00:00 - 13/06/2023 14:00:00","BZN|DK2","Without Sequence","50.20","",""
"13/06/2023 14:00:00 - 13/06/2023 15:00:00","BZN|DK2","Without Sequence","48.50","",""
"13/06/2023 15:00:00 - 13/06/2023 16:00:00","BZN|DK2","Without Sequence","63.07","",""
"13/06/2023 16:00:00 - 13/06/2023 17:00:00","BZN|DK2","Without Sequence","73.38","",""
"13/06/2023 17:00:00 - 13/06/2023 18:00:00","BZN|DK2","Without Sequence","84.63","",""
"13/06/2023 18:00:00 - 13/06/2023 19:00:00","BZN|DK2","Without Sequence","101.38","",""
"13/06/2023 19:00:00 - 13/06/2023 20:00:00","BZN|DK2","Without Sequence","111.99","",""
"13/06/2023 20:00:00 - 13/06/2023 21:00:00","BZN|DK2","Without Sequence","120.08","",""
"13/06/2023 21:00:00 - 13/06/2023 22:00:00","BZN|DK2","Without Sequence","115.00","",""
"13/06/2023 22:00:00 - 13/06/2023 23:00:00","BZN|DK2","Without Sequence","105.00","",""
"13/06/2023 23:00:00 - 14/06/2023 00:00:00","BZN|DK2","Without Sequence","98.38","",""
"14/06/2023 00:00:00 - 14/06/2023 01:00:00","BZN|DK2","Without Sequence","96.28","",""
"14/06/2023 01:00:00 - 14/06/2023 02:00:00","BZN|DK2","Without Sequence","88.68","",""
"14/06/2023 02:00:00 - 14/06/2023 03:00:00","BZN|DK2","Without Sequence","86.98","",""
"14/06/2023 03:00:00 - 14/06/2023 04:00:00","BZN|DK2","Without Sequence","86.25","",""
"14/06/2023 04:00:00 - 14/06/2023 05:00:00","BZN|DK2","Without Sequence","88.27","",""
"14/06/2023 05:00:00 - 14/06/2023 06:00:00","BZN|DK2","Without Sequence","98.14","",""
"14/06/2023 06:00:00 - 14/06/2023 07:00:00","BZN|DK2","Without Sequence","126.93","",""
"14/06/2023 07:00:00 - 14/06/2023 08:00:00","BZN|DK2","Without Sequence","136.21","",""
"14/06/2023 08:00:00 - 14/06/2023 09:00:00","BZN|DK2","Without Sequence","128.00","",""
"14/06/2023 09:00:00 - 14/06/2023 10:00:00","BZN|DK2","Without Sequence","103.32","",""
"14/06/2023 10:00:00 - 14/06/2023 11:00:00","BZN|DK2","Without Sequence","87.66","",""
"14/06/2023 11:00:00 - 14/06/2023 12:00:00","BZN|DK2","Without Sequence","78.41","",""
"14/06/2023 12:00:00 - 14/06/2023 13:00:00","BZN|DK2","Without Sequence","74.13","",""
"14/06/2023 13:00:00 - 14/06/2023 14:00:00","BZN|DK2","Without Sequence","75.25","",""
"14/06/2023 14:00:00 - 14/06/2023 15:00:00","BZN|DK2","Without Sequence","77.93","",""
"14/06/2023 15:00:00 - 14/06/2023 16:00:00","BZN|DK2","Without Sequence","78.46","",""
"14/06/2023 16:00:00 - 14/06/2023 17:00:00","BZN|DK2","Without Sequence","83.52","",""
"14/06/2023 17:00:00 - 14/06/2023 18:00:00","BZN|DK2","Without Sequence","98.56","",""
"14/06/2023 18:00:00 - 14/06/2023 19:00:00","BZN|DK2","Without Sequence","114.77","",""
"14/06/2023 19:00:00 - 14/06/2023 20:00:00","BZN|DK2","Without Sequence","142.07","",""
"14/06/2023 20:00:00 - 14/06/2023 21:00:00","BZN|DK2","Without Sequence","152.18","",""
"14/06/2023 21:00:00 - 14/06/2023 22:00:00","BZN|DK2","Without Sequence","139.91","",""
"14/06/2023 22:00:00 - 14/06/2023 23:00:00","BZN|DK2","Without Sequence","119.77","",""
"14/06/2023 23:00:00 - 15/06/2023 00:00:00","BZN|DK2","Without Sequence","108.87","",""
"15/06/2023 00:00:00 - 15/06/2023 01:00:00","BZN|DK2","Without Sequence","107.12","",""
"15/06/2023 01:00:00 - 15/06/2023 02:00:00","BZN|DK2","Without Sequence","102.77","",""
"15/06/2023 02:00:00 - 15/06/2023 03:00:00","BZN|DK2","Without Sequence","100.62","",""
"15/06/2023 03:00:00 - 15/06/2023 04:00:00","BZN|DK2","Without Sequence","100.38","",""
"15/06/2023 04:00:00 - 15/06/2023 05:00:00","BZN|DK2","Without Sequence","100.37","",""
"15/06/2023 05:00:00 - 15/06/2023 06:00:00","BZN|DK2","Without Sequence","113.96","",""
"15/06/2023 06:00:00 - 15/06/2023 07:00:00","BZN|DK2","Without Sequence","163.92","",""
"15/06/2023 07:00:00 - 15/06/2023 08:00:00","BZN|DK2","Without Sequence","166.10","",""
"15/06/2023 08:00:00 - 15/06/2023 09:00:00","BZN|DK2","Without Sequence","140.07","",""
"15/06/2023 09:00:00 - 15/06/2023 10:00:00","BZN|DK2","Without Sequence","116.00","",""
"15/06/2023 10:00:00 - 15/06/2023 11:00:00","BZN|DK2","Without Sequence","103.66","",""
"15/06/2023 11:00:00 - 15/06/2023 12:00:00","BZN|DK2","Without Sequence","98.02","",""
"15/06/2023 12:00:00 - 15/06/2023 13:00:00","BZN|DK2","Without Sequence","92.24","",""
"15/06/2023 13:00:00 - 15/06/2023 14:00:00","BZN|DK2","Without Sequence","90.00","",""
"15/06/2023 14:00:00 - 15/06/2023 15:00:00","BZN|DK2","Without Sequence","90.00","",""
"15/06/2023 15:00:00 - 15/06/2023 16:00:00","BZN|DK2","Without Sequence","92.01","",""
"15/06/2023 16:00:00 - 15/06/2023 17:00:00","BZN|DK2","Without Sequence","96.75","",""
"15/06/2023 17:00:00 - 15/06/2023 18:00:00","BZN|DK2","Without Sequence","104.90","",""
"15/06/2023 18:00:00 - 15/06/2023 19:00:00","BZN|DK2","Without Sequence","125.39","",""
"15/06/2023 19:00:00 - 15/06/2023 20:00:00","BZN|DK2","Without Sequence","156.32","",""
"15/06/2023 20:00:00 - 15/06/2023 21:00:00","BZN|DK2","Without Sequence","179.28","",""
"15/06/2023 21:00:00 - 15/06/2023 22:00:00","BZN|DK2","Without Sequence","172.54","",""
"15/06/2023 22:00:00 - 15/06/2023 23:00:00","BZN|DK2","Without Sequence","149.96","",""
"15/06/2023 23:00:00 - 16/06/2023 00:00:00","BZN|DK2","Without Sequence","125.02","",""
"16/06/2023 00:00:00 - 16/06/2023 01:00:00","BZN|DK2","Without Sequence","126.16","",""
"16/06/2023 01:00:00 - 16/06/2023 02:00:00","BZN|DK2","Without Sequence","121.62","",""
"16/06/2023 02:00:00 - 16/06/2023 03:00:00","BZN|DK2","Without Sequence","115.59","",""
"16/06/2023 03:00:00 - 16/06/2023 04:00:00","BZN|DK2","Without Sequence","112.70","",""
"16/06/2023 04:00:00 - 16/06/2023 05:00:00","BZN|DK2","Without Sequence","113.08","",""
"16/06/2023 05:00:00 - 16/06/2023 06:00:00","BZN|DK2","Without Sequence","117.77","",""
"16/06/2023 06:00:00 - 16/06/2023 07:00:00","BZN|DK2","Without Sequence","142.90","",""
"16/06/2023 07:00:00 - 16/06/2023 08:00:00","BZN|DK2","Without Sequence","153.74","",""
"16/06/2023 08:00:00 - 16/06/2023 09:00:00","BZN|DK2","Without Sequence","145.59","",""
